CIR,maxNoise,RX_level,FPPL,RX_difference,Class
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
296.0,363.0,-87.562088,-110.053703,22.491614999999996,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
281.0,415.0,-87.289619,-99.346687,12.057068000000001,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
478.0,368.0,-87.515472,-98.837646,11.322174000000004,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
343.0,362.0,-85.208259,-97.108009,11.899749999999997,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
329.0,362.0,-86.649597,-99.707725,13.058127999999996,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
705.0,527.0,-86.830581,-106.05561,19.225029000000006,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
179.0,364.0,-83.520645,-100.722732,17.20208699999999,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
472.0,343.0,-89.474006,-107.088348,17.614341999999994,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
459.0,419.0,-85.263122,-107.994773,22.731651,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
372.0,424.0,-85.384414,-102.465408,17.08099399999999,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
367.0,421.0,-86.297111,-99.510292,13.213181000000006,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
369.0,366.0,-86.35588,-100.290962,13.935081999999994,0
319.0,414.0,-86.332275,-104.157073,17.824798,0
319.0,414.0,-86.332275,-104.157073,17.824798,0
319.0,414.0,-86.332275,-104.157073,17.824798,0
319.0,414.0,-86.332275,-104.157073,17.824798,0
319.0,414.0,-86.332275,-104.157073,17.824798,0
