acquisition,RX_level,RX_difference
9262,-79.481292,2.208282
9263,-79.423355,2.753143
9263,-79.423355,2.753143
9264,-79.423355,2.753143
9264,-79.423355,2.753143
9265,-79.351997,2.413155
9265,-79.351997,2.413155
9266,-79.351997,2.413155
9266,-79.351997,2.413155
9267,-79.215003,2.198814
9267,-79.215003,2.198814
9268,-79.215003,2.198814
9268,-79.215003,2.198814
9269,-79.375656,2.157616
9269,-79.375656,2.157616
9270,-79.375656,2.157616
9270,-79.375656,2.157616
9271,-79.349639,2.26915
9271,-79.349639,2.26915
9272,-79.349639,2.26915
9272,-79.349639,2.26915
9273,-79.478866,2.857773
9273,-79.478866,2.857773
9274,-79.478866,2.857773
9274,-79.478866,2.857773
9275,-79.333168,2.746849
9275,-79.333168,2.746849
9276,-79.333168,2.746849
9276,-79.333168,2.746849
9277,-79.354362,2.164452
9277,-79.354362,2.164452
9278,-79.354362,2.164452
9278,-79.354362,2.164452
9279,-79.215003,2.357994
9279,-79.215003,2.357994
9280,-79.215003,2.357994
9280,-79.215003,2.357994
9281,-79.247123,2.245438
9281,-79.247123,2.245438
9282,-79.247123,2.245438
9282,-79.247123,2.245438
9283,-79.416168,2.228722
9283,-79.416168,2.228722
9284,-79.416168,2.228722
9284,-79.416168,2.228722
9285,-79.476432,2.298614
9285,-79.476432,2.298614
9286,-79.476432,2.298614
9286,-79.476432,2.298614
9287,-79.347282,2.684982
9287,-79.347282,2.684982
9288,-79.347282,2.684982
9288,-79.347282,2.684982
9289,-79.672576,2.214157
9289,-79.672576,2.214157
9290,-79.672576,2.214157
9290,-79.672576,2.214157
9291,-79.387527,2.294136
9291,-79.387527,2.294136
9292,-79.387527,2.294136
9292,-79.387527,2.294136
9293,-79.442581,3.199654
9293,-79.442581,3.199654
9294,-79.442581,3.199654
9294,-79.442581,3.199654
9295,-79.500778,2.894882
9295,-79.500778,2.894882
9296,-79.500778,2.894882
9296,-79.500778,2.894882
9297,-79.394668,2.1521
9297,-79.394668,2.1521
9298,-79.394668,2.1521
9298,-79.394668,2.1521
9299,-79.057876,2.494469
9299,-79.057876,2.494469
9300,-79.057876,2.494469
9300,-79.057876,2.494469
9301,-79.169525,2.492462
9301,-79.169525,2.492462
9302,-79.169525,2.492462
9302,-79.169525,2.492462
9303,-79.4066,2.510292
9303,-79.4066,2.510292
9304,-79.4066,2.510292
9304,-79.4066,2.510292
9305,-79.344932,2.386993
9305,-79.344932,2.386993
9306,-79.344932,2.386993
9306,-79.344932,2.386993
9307,-79.286445,2.14257
9307,-79.286445,2.14257
9308,-79.286445,2.14257
9308,-79.286445,2.14257
9309,-79.375656,2.497108
9309,-79.375656,2.497108
9310,-79.375656,2.497108
9310,-79.375656,2.497108
9311,-79.319099,2.593193
9311,-79.319099,2.593193
9312,-79.319099,2.593193
9312,-79.319099,2.593193
9313,-79.314422,2.534851
9313,-79.314422,2.534851
9314,-79.314422,2.534851
9314,-79.314422,2.534851
9315,-79.314422,2.527534
9315,-79.314422,2.527534
9316,-79.314422,2.527534
9316,-79.314422,2.527534
9317,-79.330818,2.322517
9317,-79.330818,2.322517
9318,-79.330818,2.322517
9318,-79.330818,2.322517
9319,-79.284126,2.23764
9319,-79.284126,2.23764
9320,-79.284126,2.23764
9320,-79.284126,2.23764
9321,-79.43296,2.120483
9321,-79.43296,2.120483
9322,-79.43296,2.120483
9322,-79.43296,2.120483
9323,-79.37091,2.160713
9323,-79.37091,2.160713
9324,-79.37091,2.160713
9324,-79.37091,2.160713
9325,-79.340225,2.046532
9325,-79.340225,2.046532
9326,-79.340225,2.046532
9326,-79.340225,2.046532
9327,-79.356719,2.476944
9327,-79.356719,2.476944
9328,-79.356719,2.476944
9328,-79.356719,2.476944
9329,-79.326126,2.151985
9329,-79.326126,2.151985
9330,-79.326126,2.151985
9330,-79.326126,2.151985
9331,-79.505661,2.054749
9331,-79.505661,2.054749
9332,-79.505661,2.054749
9332,-79.505661,2.054749
9333,-79.498336,2.058212
9333,-79.498336,2.058212
9334,-79.498336,2.058212
9334,-79.498336,2.058212
9335,-79.43296,2.100403
9335,-79.43296,2.100403
9336,-79.43296,2.100403
9336,-79.43296,2.100403
9337,-79.554824,2.77935
9337,-79.554824,2.77935
9338,-79.554824,2.77935
9338,-79.554824,2.77935
9339,-79.265579,2.24839
9339,-79.265579,2.24839
9340,-79.265579,2.24839
9340,-79.265579,2.24839
9341,-79.430557,2.573807
9341,-79.430557,2.573807
9342,-79.430557,2.573807
9342,-79.430557,2.573807
9343,-79.221862,2.361763
9343,-79.221862,2.361763
9344,-79.221862,2.361763
9344,-79.221862,2.361763
9345,-79.208152,2.427155
9345,-79.208152,2.427155
9346,-79.208152,2.427155
9346,-79.208152,2.427155
9347,-79.354362,2.23877
9347,-79.354362,2.23877
9348,-79.354362,2.23877
9348,-79.354362,2.23877
9349,-79.260963,2.494347
9349,-79.260963,2.494347
9350,-79.260963,2.494347
9350,-79.260963,2.494347
9351,-79.515449,2.602791
9351,-79.515449,2.602791
9352,-79.515449,2.602791
9352,-79.515449,2.602791
9353,-79.373283,2.855507
9353,-79.373283,2.855507
9354,-79.373283,2.855507
9354,-79.373283,2.855507
9355,-79.464317,3.007851
9355,-79.464317,3.007851
9356,-79.464317,3.007851
9356,-79.464317,3.007851
9357,-79.286445,2.363548
9357,-79.286445,2.363548
9358,-79.286445,2.363548
9358,-79.286445,2.363548
9359,-79.447402,2.138153
9359,-79.447402,2.138153
9360,-79.447402,2.138153
9360,-79.447402,2.138153
9361,-79.389907,2.128593
9361,-79.389907,2.128593
9362,-79.389907,2.128593
9362,-79.389907,2.128593
9363,-79.368545,2.164238
9363,-79.368545,2.164238
9364,-79.368545,2.164238
9364,-79.368545,2.164238
9365,-79.321441,2.379791
9365,-79.321441,2.379791
9366,-79.321441,2.379791
9366,-79.321441,2.379791
9367,-79.196754,2.3032
9367,-79.196754,2.3032
9368,-79.196754,2.3032
9368,-79.196754,2.3032
9369,-79.554824,2.928253
9369,-79.554824,2.928253
9370,-79.554824,2.928253
9370,-79.554824,2.928253
9371,-79.342575,2.099442
9371,-79.342575,2.099442
9372,-79.342575,2.099442
9372,-79.342575,2.099442
9373,-79.309745,2.082176
9373,-79.309745,2.082176
9374,-79.309745,2.082176
9374,-79.309745,2.082176
9375,-79.205871,2.115089
9375,-79.205871,2.115089
9376,-79.205871,2.115089
9376,-79.205871,2.115089
9377,-79.537551,2.331718
9377,-79.537551,2.331718
9378,-79.537551,2.331718
9378,-79.537551,2.331718
9379,-79.171791,2.324944
9379,-79.171791,2.324944
9380,-79.171791,2.324944
9380,-79.171791,2.324944
9381,-79.505661,2.677162
9381,-79.505661,2.677162
9382,-79.505661,2.677162
9382,-79.505661,2.677162
9383,-79.335517,3.035149
9383,-79.335517,3.035149
9384,-79.335517,3.035149
9384,-79.335517,3.035149
9385,-79.481292,2.048691
9385,-79.481292,2.048691
9386,-79.481292,2.048691
9386,-79.481292,2.048691
9387,-79.416168,2.92411
9387,-79.416168,2.92411
9388,-79.416168,2.92411
9388,-79.416168,2.92411
9389,-79.284126,2.640282
9389,-79.284126,2.640282
9390,-79.284126,2.640282
9390,-79.284126,2.640282
9391,-79.413772,2.912094
9391,-79.413772,2.912094
9392,-79.413772,2.912094
9392,-79.413772,2.912094
9393,-79.314422,2.039032
9393,-79.314422,2.039032
9394,-79.314422,2.039032
9394,-79.314422,2.039032
9395,-79.510551,2.205055
9395,-79.510551,2.205055
9396,-79.510551,2.205055
9396,-79.510551,2.205055
9397,-79.293418,2.773132
9397,-79.293418,2.773132
9398,-79.293418,2.773132
9398,-79.293418,2.773132
9399,-79.344932,2.496742
9399,-79.344932,2.496742
9400,-79.344932,2.496742
9400,-79.344932,2.496742
9401,-79.385154,2.81221
9401,-79.385154,2.81221
9402,-79.385154,2.81221
9402,-79.385154,2.81221
9403,-79.351997,2.954041
9403,-79.351997,2.954041
9404,-79.351997,2.954041
9404,-79.351997,2.954041
9405,-79.589561,2.140137
9405,-79.589561,2.140137
9406,-79.589561,2.140137
9406,-79.589561,2.140137
9407,-79.328475,2.07856
9407,-79.328475,2.07856
9408,-79.328475,2.07856
9408,-79.328475,2.07856
9409,-79.281799,2.433983
9409,-79.281799,2.433983
9410,-79.281799,2.433983
9410,-79.281799,2.433983
9411,-79.452224,3.018852
9411,-79.452224,3.018852
9412,-79.452224,3.018852
9412,-79.452224,3.018852
9413,-79.36145,2.191879
9413,-79.36145,2.191879
9414,-79.36145,2.191879
9414,-79.36145,2.191879
9415,-79.295753,2.324188
9415,-79.295753,2.324188
9416,-79.295753,2.324188
9416,-79.295753,2.324188
9417,-79.326126,2.22496
9417,-79.326126,2.22496
9418,-79.326126,2.22496
9418,-79.326126,2.22496
9419,-79.454643,2.188774
9419,-79.454643,2.188774
9420,-79.454643,2.188774
9420,-79.454643,2.188774
9421,-79.284126,2.263245
9421,-79.284126,2.263245
9422,-79.284126,2.263245
9422,-79.284126,2.263245
9423,-79.368545,2.474503
9423,-79.368545,2.474503
9424,-79.368545,2.474503
9424,-79.368545,2.474503
9425,-79.43296,3.111488
9425,-79.43296,3.111488
9426,-79.43296,3.111488
9426,-79.43296,3.111488
9427,-79.284126,2.666245
9427,-79.284126,2.666245
9428,-79.284126,2.666245
9428,-79.284126,2.666245
9429,-79.111106,2.35556
9429,-79.111106,2.35556
9430,-79.111106,2.35556
9430,-79.111106,2.35556
9431,-79.481292,2.143867
9431,-79.481292,2.143867
9432,-79.481292,2.143867
9432,-79.481292,2.143867
9433,-79.418563,2.326645
9433,-79.418563,2.326645
9434,-79.418563,2.326645
9434,-79.418563,2.326645
9435,-79.316757,2.529991
9435,-79.316757,2.529991
9436,-79.316757,2.529991
9436,-79.316757,2.529991
9437,-79.392288,2.597252
9437,-79.392288,2.597252
9438,-79.392288,2.597252
9438,-79.392288,2.597252
9439,-79.240219,2.273338
9439,-79.240219,2.273338
9440,-79.240219,2.273338
9440,-79.240219,2.273338
9441,-79.420959,2.90065
9441,-79.420959,2.90065
9442,-79.420959,2.90065
9442,-79.420959,2.90065
9443,-79.547409,2.210793
9443,-79.547409,2.210793
9444,-79.547409,2.210793
9444,-79.547409,2.210793
9445,-79.185386,2.491425
9445,-79.185386,2.491425
9446,-79.185386,2.491425
9446,-79.185386,2.491425
9447,-79.302742,2.327209
9447,-79.302742,2.327209
9448,-79.302742,2.327209
9448,-79.302742,2.327209
9449,-79.263267,2.13588
9449,-79.263267,2.13588
9450,-79.263267,2.13588
9450,-79.263267,2.13588
9451,-79.330818,2.541588
9451,-79.330818,2.541588
9452,-79.330818,2.541588
9452,-79.330818,2.541588
9453,-79.44017,2.972153
9453,-79.44017,2.972153
9454,-79.44017,2.972153
9454,-79.44017,2.972153
9455,-79.500778,2.071671
9455,-79.500778,2.071671
9456,-79.500778,2.071671
9456,-79.500778,2.071671
9457,-79.254035,2.178665
9457,-79.254035,2.178665
9458,-79.254035,2.178665
9458,-79.254035,2.178665
9459,-79.337867,2.204926
9459,-79.337867,2.204926
9460,-79.337867,2.204926
9460,-79.337867,2.204926
9461,-79.394668,2.47966
9461,-79.394668,2.47966
9462,-79.394668,2.47966
9462,-79.394668,2.47966
9463,-79.281799,2.069962
9463,-79.281799,2.069962
9464,-79.281799,2.069962
9464,-79.281799,2.069962
9465,-79.416168,2.215584
9465,-79.416168,2.215584
9466,-79.416168,2.215584
9466,-79.416168,2.215584
9467,-79.397056,2.204025
9467,-79.397056,2.204025
9468,-79.397056,2.204025
9468,-79.397056,2.204025
9469,-79.165008,2.164078
9469,-79.165008,2.164078
9470,-79.165008,2.164078
9470,-79.165008,2.164078
9471,-79.53263,2.616722
9471,-79.53263,2.616722
9472,-79.53263,2.616722
9472,-79.53263,2.616722
9473,-79.447402,2.267464
9473,-79.447402,2.267464
9474,-79.447402,2.267464
9474,-79.447402,2.267464
9475,-79.340225,2.64077
9475,-79.340225,2.64077
9476,-79.340225,2.64077
9476,-79.340225,2.64077
9477,-79.254035,2.177307
9477,-79.254035,2.177307
9478,-79.254035,2.177307
9478,-79.254035,2.177307
9479,-79.260963,2.191627
9479,-79.260963,2.191627
9480,-79.260963,2.191627
9480,-79.260963,2.191627
9481,-79.330818,2.350258
9481,-79.330818,2.350258
9482,-79.330818,2.350258
9482,-79.330818,2.350258
9483,-79.452224,2.910187
9483,-79.452224,2.910187
9484,-79.452224,2.910187
9484,-79.452224,2.910187
9485,-79.413772,2.184639
9485,-79.413772,2.184639
9486,-79.413772,2.184639
9486,-79.413772,2.184639
9487,-79.174049,2.190834
9487,-79.174049,2.190834
9488,-79.174049,2.190834
9488,-79.174049,2.190834
9489,-79.347282,2.133934
9489,-79.347282,2.133934
9490,-79.347282,2.133934
9490,-79.347282,2.133934
9491,-79.549881,2.767464
9491,-79.549881,2.767464
9492,-79.549881,2.767464
9492,-79.549881,2.767464
9493,-79.284126,2.215782
9493,-79.284126,2.215782
9494,-79.284126,2.215782
9494,-79.284126,2.215782
9495,-79.233329,2.903206
9495,-79.233329,2.903206
9496,-79.233329,2.903206
9496,-79.233329,2.903206
9497,-79.394668,2.098419
9497,-79.394668,2.098419
9498,-79.394668,2.098419
9498,-79.394668,2.098419
9499,-79.18766,2.166771
9499,-79.18766,2.166771
9500,-79.18766,2.166771
9500,-79.18766,2.166771
9501,-79.382774,2.487984
9501,-79.382774,2.487984
9502,-79.382774,2.487984
9502,-79.382774,2.487984
9503,-79.288772,2.805183
9503,-79.288772,2.805183
9504,-79.288772,2.805183
9504,-79.288772,2.805183
9505,-79.413772,2.184845
9505,-79.413772,2.184845
9506,-79.413772,2.184845
9506,-79.413772,2.184845
9507,-79.459472,2.229996
9507,-79.459472,2.229996
9508,-79.459472,2.229996
9508,-79.459472,2.229996
9509,-79.392288,2.159477
9509,-79.392288,2.159477
9510,-79.392288,2.159477
9510,-79.392288,2.159477
9511,-79.416168,2.692596
9511,-79.416168,2.692596
9512,-79.416168,2.692596
9512,-79.416168,2.692596
9513,-79.513,2.191124
9513,-79.513,2.191124
9514,-79.513,2.191124
9514,-79.513,2.191124
9515,-79.430557,2.835243
9515,-79.430557,2.835243
9516,-79.430557,2.835243
9516,-79.430557,2.835243
9517,-79.464317,2.790443
9517,-79.464317,2.790443
9518,-79.464317,2.790443
9518,-79.464317,2.790443
9519,-79.288772,2.609009
9519,-79.288772,2.609009
9520,-79.288772,2.609009
9520,-79.288772,2.609009
9521,-79.454643,2.207092
9521,-79.454643,2.207092
9522,-79.454643,2.207092
9522,-79.454643,2.207092
9523,-79.500778,2.752892
9523,-79.500778,2.752892
9524,-79.500778,2.752892
9524,-79.500778,2.752892
9525,-79.423355,2.229424
9525,-79.423355,2.229424
9526,-79.423355,2.229424
9526,-79.423355,2.229424
9527,-79.215003,2.203423
9527,-79.215003,2.203423
9528,-79.215003,2.203423
9528,-79.215003,2.203423
9529,-79.251731,2.207939
9529,-79.251731,2.207939
9530,-79.251731,2.207939
9530,-79.251731,2.207939
9531,-79.48616,2.818336
9531,-79.48616,2.818336
9532,-79.48616,2.818336
9532,-79.48616,2.818336
9533,-79.347282,2.320831
9533,-79.347282,2.320831
9534,-79.347282,2.320831
9534,-79.347282,2.320831
9535,-79.263267,2.134064
9535,-79.263267,2.134064
9536,-79.263267,2.134064
9536,-79.263267,2.134064
9537,-79.389907,2.227318
9537,-79.389907,2.227318
9538,-79.389907,2.227318
9538,-79.389907,2.227318
9539,-79.162742,2.130417
9539,-79.162742,2.130417
9540,-79.162742,2.130417
9540,-79.162742,2.130417
9541,-79.387527,2.568436
9541,-79.387527,2.568436
9542,-79.387527,2.568436
9542,-79.387527,2.568436
9543,-79.510551,2.164749
9543,-79.510551,2.164749
9544,-79.510551,2.164749
9544,-79.510551,2.164749
9545,-79.247123,2.169167
9545,-79.247123,2.169167
9546,-79.247123,2.169167
9546,-79.247123,2.169167
9547,-79.328475,2.031174
9547,-79.328475,2.031174
9548,-79.328475,2.031174
9548,-79.328475,2.031174
9549,-79.43296,2.136833
9549,-79.43296,2.136833
9550,-79.43296,2.136833
9550,-79.43296,2.136833
9551,-79.498336,2.699699
9551,-79.498336,2.699699
9552,-79.498336,2.699699
9552,-79.498336,2.699699
9553,-79.293418,2.221077
9553,-79.293418,2.221077
9554,-79.293418,2.221077
9554,-79.293418,2.221077
9555,-79.416168,2.126953
9555,-79.416168,2.126953
9556,-79.416168,2.126953
9556,-79.416168,2.126953
9557,-79.20359,2.168793
9557,-79.20359,2.168793
9558,-79.20359,2.168793
9558,-79.20359,2.168793
9559,-79.169525,2.118149
9559,-79.169525,2.118149
9560,-79.169525,2.118149
9560,-79.169525,2.118149
9561,-79.205871,2.484955
9561,-79.205871,2.484955
9562,-79.205871,2.484955
9562,-79.205871,2.484955
9563,-79.228736,2.239319
9563,-79.228736,2.239319
9564,-79.228736,2.239319
9564,-79.228736,2.239319
9565,-79.515449,2.165199
9565,-79.515449,2.165199
9566,-79.515449,2.165199
9566,-79.515449,2.165199
9567,-79.328475,2.2108
9567,-79.328475,2.2108
9568,-79.328475,2.2108
9568,-79.328475,2.2108
9569,-79.47158,2.199745
9569,-79.47158,2.199745
9570,-79.47158,2.199745
9570,-79.47158,2.199745
9571,-79.196754,2.416
9571,-79.196754,2.416
9572,-79.196754,2.416
9572,-79.196754,2.416
9573,-79.25634,2.210663
9573,-79.25634,2.210663
9574,-79.25634,2.210663
9574,-79.25634,2.210663
9575,-79.272529,2.672577
9575,-79.272529,2.672577
9576,-79.272529,2.672577
9576,-79.272529,2.672577
9577,-79.199028,2.104866
9577,-79.199028,2.104866
9578,-79.199028,2.104866
9578,-79.199028,2.104866
9579,-79.189933,2.10836
9579,-79.189933,2.10836
9580,-79.189933,2.10836
9580,-79.189933,2.10836
9581,-79.349639,2.676384
9581,-79.349639,2.676384
9582,-79.349639,2.676384
9582,-79.349639,2.676384
9583,-79.288772,2.260384
9583,-79.288772,2.260384
9584,-79.288772,2.260384
9584,-79.288772,2.260384
9585,-79.368545,2.1045
9585,-79.368545,2.1045
9586,-79.368545,2.1045
9586,-79.368545,2.1045
9587,-79.215003,2.171814
9587,-79.215003,2.171814
9588,-79.215003,2.171814
9588,-79.215003,2.171814
9589,-79.210433,2.21183
9589,-79.210433,2.21183
9590,-79.210433,2.21183
9590,-79.210433,2.21183
9591,-79.368545,2.129539
9591,-79.368545,2.129539
9592,-79.368545,2.129539
9592,-79.368545,2.129539
9593,-79.356719,2.632065
9593,-79.356719,2.632065
9594,-79.356719,2.632065
9594,-79.356719,2.632065
9595,-79.205871,2.183296
9595,-79.205871,2.183296
9596,-79.205871,2.183296
9596,-79.205871,2.183296
9597,-79.295753,2.346863
9597,-79.295753,2.346863
9598,-79.295753,2.346863
9598,-79.295753,2.346863
9599,-79.416168,2.62394
9599,-79.416168,2.62394
9600,-79.416168,2.62394
9600,-79.416168,2.62394
9601,-79.428154,2.212646
9601,-79.428154,2.212646
9602,-79.428154,2.212646
9602,-79.428154,2.212646
9603,-79.442581,2.208778
9603,-79.442581,2.208778
9604,-79.442581,2.208778
9604,-79.442581,2.208778
9605,-79.476432,2.76133
9605,-79.476432,2.76133
9606,-79.476432,2.76133
9606,-79.476432,2.76133
9607,-79.363815,2.160278
9607,-79.363815,2.160278
9608,-79.363815,2.160278
9608,-79.363815,2.160278
9609,-79.272529,2.362869
9609,-79.272529,2.362869
9610,-79.272529,2.362869
9610,-79.272529,2.362869
9611,-79.302742,2.144211
9611,-79.302742,2.144211
9612,-79.302742,2.144211
9612,-79.302742,2.144211
9613,-79.351997,2.696465
9613,-79.351997,2.696465
9614,-79.351997,2.696465
9614,-79.351997,2.696465
9615,-79.435363,2.247452
9615,-79.435363,2.247452
9616,-79.435363,2.247452
9616,-79.435363,2.247452
9617,-79.397056,2.711525
9617,-79.397056,2.711525
9618,-79.397056,2.711525
9618,-79.397056,2.711525
9619,-79.373283,2.084343
9619,-79.373283,2.084343
9620,-79.373283,2.084343
9620,-79.373283,2.084343
9621,-79.29808,2.341072
9621,-79.29808,2.341072
9622,-79.29808,2.341072
9622,-79.29808,2.341072
9623,-79.319099,2.146957
9623,-79.319099,2.146957
9624,-79.319099,2.146957
9624,-79.319099,2.146957
9625,-79.500778,2.124496
9625,-79.500778,2.124496
9626,-79.500778,2.124496
9626,-79.500778,2.124496
9627,-79.340225,2.434265
9627,-79.340225,2.434265
9628,-79.340225,2.434265
9628,-79.340225,2.434265
9629,-79.18766,2.759796
9629,-79.18766,2.759796
9630,-79.18766,2.759796
9630,-79.18766,2.759796
9631,-79.464317,2.622299
9631,-79.464317,2.622299
9632,-79.464317,2.622299
9632,-79.464317,2.622299
9633,-79.420959,2.355865
9633,-79.420959,2.355865
9634,-79.420959,2.355865
9634,-79.420959,2.355865
9635,-79.387527,2.247757
9635,-79.387527,2.247757
9636,-79.387527,2.247757
9636,-79.387527,2.247757
9637,-79.300407,2.632454
9637,-79.300407,2.632454
9638,-79.300407,2.632454
9638,-79.300407,2.632454
9639,-79.43296,2.20694
9639,-79.43296,2.20694
9640,-79.43296,2.20694
9640,-79.43296,2.20694
9641,-79.416168,2.858765
9641,-79.416168,2.858765
9642,-79.416168,2.858765
9642,-79.416168,2.858765
9643,-79.437767,2.556244
9643,-79.437767,2.556244
9644,-79.437767,2.556244
9644,-79.437767,2.556244
9645,-79.300407,2.582336
9645,-79.300407,2.582336
9646,-79.300407,2.582336
9646,-79.300407,2.582336
9647,-79.314422,2.072563
9647,-79.314422,2.072563
9648,-79.314422,2.072563
9648,-79.314422,2.072563
9649,-79.115577,2.176933
9649,-79.115577,2.176933
9650,-79.115577,2.176933
9650,-79.115577,2.176933
9651,-79.196754,2.114159
9651,-79.196754,2.114159
9652,-79.196754,2.114159
9652,-79.196754,2.114159
9653,-79.416168,1.966568
9653,-79.416168,1.966568
9654,-79.416168,1.966568
9654,-79.416168,1.966568
9655,-79.53263,2.886009
9655,-79.53263,2.886009
9656,-79.53263,2.886009
9656,-79.53263,2.886009
9657,-79.160484,2.298866
9657,-79.160484,2.298866
9658,-79.160484,2.298866
9658,-79.160484,2.298866
9659,-79.29808,3.037209
9659,-79.29808,3.037209
9660,-79.29808,3.037209
9660,-79.29808,3.037209
9661,-79.401824,2.816498
9661,-79.401824,2.816498
9662,-79.401824,2.816498
9662,-79.401824,2.816498
9663,-79.442581,2.829544
9663,-79.442581,2.829544
9664,-79.442581,2.829544
9664,-79.442581,2.829544
9665,-79.378028,2.683807
9665,-79.378028,2.683807
9666,-79.378028,2.683807
9666,-79.378028,2.683807
9667,-79.158233,2.24292
9667,-79.158233,2.24292
9668,-79.158233,2.24292
9668,-79.158233,2.24292
9669,-79.284126,2.531464
9669,-79.284126,2.531464
9670,-79.284126,2.531464
9670,-79.284126,2.531464
9671,-79.254035,2.330727
9671,-79.254035,2.330727
9672,-79.254035,2.330727
9672,-79.254035,2.330727
9673,-79.344932,2.285065
9673,-79.344932,2.285065
9674,-79.344932,2.285065
9674,-79.344932,2.285065
9675,-79.224151,2.220596
9675,-79.224151,2.220596
9676,-79.224151,2.220596
9676,-79.224151,2.220596
9677,-79.449813,2.697945
9677,-79.449813,2.697945
9678,-79.449813,2.697945
9678,-79.449813,2.697945
9679,-79.284126,2.128601
9679,-79.284126,2.128601
9680,-79.284126,2.128601
9680,-79.284126,2.128601
9681,-79.314422,2.113686
9681,-79.314422,2.113686
9682,-79.314422,2.113686
9682,-79.314422,2.113686
9683,-79.284126,2.906425
9683,-79.284126,2.906425
9684,-79.284126,2.906425
9684,-79.284126,2.906425
9685,-79.474006,2.734901
9685,-79.474006,2.734901
9686,-79.474006,2.734901
9686,-79.474006,2.734901
9687,-79.066703,2.149002
9687,-79.066703,2.149002
9688,-79.066703,2.149002
9688,-79.066703,2.149002
9689,-79.128997,2.463364
9689,-79.128997,2.463364
9690,-79.128997,2.463364
9690,-79.128997,2.463364
9691,-79.380401,2.452789
9691,-79.380401,2.452789
9692,-79.380401,2.452789
9692,-79.380401,2.452789
9693,-79.27716,2.550407
9693,-79.27716,2.550407
9694,-79.27716,2.550407
9694,-79.27716,2.550407
9695,-79.452224,2.71051
9695,-79.452224,2.71051
9696,-79.452224,2.71051
9696,-79.452224,2.71051
9697,-79.158233,2.158195
9697,-79.158233,2.158195
9698,-79.158233,2.158195
9698,-79.158233,2.158195
9699,-79.144714,2.391853
9699,-79.144714,2.391853
9700,-79.144714,2.391853
9700,-79.144714,2.391853
9701,-79.274841,2.697189
9701,-79.274841,2.697189
9702,-79.274841,2.697189
9702,-79.274841,2.697189
9703,-79.520355,2.659042
9703,-79.520355,2.659042
9704,-79.520355,2.659042
9704,-79.520355,2.659042
9705,-79.437767,2.672638
9705,-79.437767,2.672638
9706,-79.437767,2.672638
9706,-79.437767,2.672638
9707,-79.106651,2.254051
9707,-79.106651,2.254051
9708,-79.106651,2.254051
9708,-79.106651,2.254051
9709,-79.149215,2.700577
9709,-79.149215,2.700577
9710,-79.149215,2.700577
9710,-79.149215,2.700577
9711,-79.254035,2.65081
9711,-79.254035,2.65081
9712,-79.254035,2.65081
9712,-79.254035,2.65081
9713,-79.399436,2.811981
9713,-79.399436,2.811981
9714,-79.399436,2.811981
9714,-79.399436,2.811981
9715,-79.323783,2.517616
9715,-79.323783,2.517616
9716,-79.323783,2.517616
9716,-79.323783,2.517616
9717,-79.040275,2.179779
9717,-79.040275,2.179779
9718,-79.040275,2.179779
9718,-79.040275,2.179779
9719,-79.14022,2.350914
9719,-79.14022,2.350914
9720,-79.14022,2.350914
9720,-79.14022,2.350914
9721,-79.247123,2.275017
9721,-79.247123,2.275017
9722,-79.247123,2.275017
9722,-79.247123,2.275017
9723,-79.397056,2.466751
9723,-79.397056,2.466751
9724,-79.397056,2.466751
9724,-79.397056,2.466751
9725,-79.240219,2.3647
9725,-79.240219,2.3647
9726,-79.240219,2.3647
9726,-79.240219,2.3647
9727,-79.126762,2.155052
9727,-79.126762,2.155052
9728,-79.126762,2.155052
9728,-79.126762,2.155052
9729,-79.133483,2.417915
9729,-79.133483,2.417915
9730,-79.133483,2.417915
9730,-79.133483,2.417915
9731,-79.418563,2.561378
9731,-79.418563,2.561378
9732,-79.418563,2.561378
9732,-79.418563,2.561378
9733,-79.217292,2.453423
9733,-79.217292,2.453423
9734,-79.217292,2.453423
9734,-79.217292,2.453423
9735,-79.337867,2.857391
9735,-79.337867,2.857391
9736,-79.337867,2.857391
9736,-79.337867,2.857391
9737,-79.086631,2.242783
9737,-79.086631,2.242783
9738,-79.086631,2.242783
9738,-79.086631,2.242783
9739,-79.180847,2.166458
9739,-79.180847,2.166458
9740,-79.180847,2.166458
9740,-79.180847,2.166458
9741,-79.378028,2.199524
9741,-79.378028,2.199524
9742,-79.378028,2.199524
9742,-79.378028,2.199524
9743,-79.27716,2.128273
9743,-79.27716,2.128273
9744,-79.27716,2.128273
9744,-79.27716,2.128273
9745,-79.404212,2.154015
9745,-79.404212,2.154015
9746,-79.404212,2.154015
9746,-79.404212,2.154015
9747,-79.158233,2.560951
9747,-79.158233,2.560951
9748,-79.158233,2.560951
9748,-79.158233,2.560951
9749,-79.022743,2.225403
9749,-79.022743,2.225403
9750,-79.022743,2.225403
9750,-79.022743,2.225403
9751,-79.196754,2.294441
9751,-79.196754,2.294441
9752,-79.196754,2.294441
9752,-79.196754,2.294441
9753,-79.162742,2.418518
9753,-79.162742,2.418518
9754,-79.162742,2.418518
9754,-79.162742,2.418518
9755,-79.208152,2.561333
9755,-79.208152,2.561333
9756,-79.208152,2.561333
9756,-79.208152,2.561333
9757,-79.307411,2.199089
9757,-79.307411,2.199089
9758,-79.307411,2.199089
9758,-79.307411,2.199089
9759,-79.319099,2.243881
9759,-79.319099,2.243881
9760,-79.319099,2.243881
9760,-79.319099,2.243881
9761,-79.461891,2.195068
9761,-79.461891,2.195068
