RX_level,RX_difference
-87.9542,11.043082999999996
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.145324,13.699707000000004
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.423721,15.494591
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.971336,11.646660000000011
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-87.593444,12.930672
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-86.586746,14.589027000000002
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.753723,19.007064
-87.640914,10.953446
-87.640914,10.953446
-87.640914,10.953446
-87.640914,10.953446
-87.640914,10.953446
-87.640914,10.953446
-87.640914,10.953446
-87.640914,10.953446
-87.640914,10.953446
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.836135,18.672225999999995
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.18811,15.442261000000002
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.216873,18.114036
-87.562088,22.491615
-87.562088,22.491615
-87.562088,22.491615
-87.562088,22.491615
-87.562088,22.491615
-87.562088,22.491615
-87.562088,22.491615
-87.562088,22.491615
-87.562088,22.491615
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.289619,12.057068
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-87.515472,11.322174000000004
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-85.208259,11.899749999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.649597,13.058127999999996
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-86.830581,19.225029000000006
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-83.520645,17.20208699999999
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-89.474006,17.614341999999994
-85.263122,22.731651
-85.263122,22.731651
-85.263122,22.731651
-85.263122,22.731651
-85.263122,22.731651
-85.263122,22.731651
-85.263122,22.731651
-85.263122,22.731651
-85.263122,22.731651
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-85.384414,17.08099399999999
-86.297111,13.213181000000006
-86.297111,13.213181000000006
-86.297111,13.213181000000006
-86.297111,13.213181000000006
-86.297111,13.213181000000006
-86.297111,13.213181000000006
-86.297111,13.213181000000006
-86.297111,13.213181000000006
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.35588,13.935081999999994
-86.332275,17.824798
-86.332275,17.824798
-86.332275,17.824798
-86.332275,17.824798
-86.332275,17.824798
-86.332275,17.824798
-86.332275,17.824798
-86.332275,17.824798
-86.332275,17.824798
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-86.96463,11.079132
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.304321,15.138953999999998
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.18811,10.355316000000002
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.988533,9.461692
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,10.719445000000007
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.202468,11.601548000000008
-87.705017,11.362777000000008
-87.705017,11.362777000000008
-87.705017,11.362777000000008
-87.705017,11.362777000000008
-87.705017,11.362777000000008
-87.705017,11.362777000000008
-87.705017,11.362777000000008
-87.705017,11.362777000000008
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-87.245826,13.826226000000004
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.255058,12.667625
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,13.578781000000006
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-88.885002,14.648842000000002
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.562088,14.274185000000005
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.43888,13.673378
-87.348709,14.157013000000006
-87.348709,14.157013000000006
-87.348709,14.157013000000006
-87.348709,14.157013000000006
-87.348709,14.157013000000006
-87.348709,14.157013000000006
-87.348709,14.157013000000006
-87.348709,14.157013000000006
-87.577743,12.771507
-87.577743,12.771507
-87.577743,12.771507
-87.577743,12.771507
-87.577743,12.771507
-87.577743,12.771507
-87.577743,12.771507
-87.577743,12.771507
-87.577743,12.771507
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-87.656852,12.765418999999994
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-86.817398,12.354888000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-88.075569,11.583595000000004
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-87.802978,13.628433
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-88.164382,11.356117999999997
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.378555,11.03358399999999
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.393562,13.545822
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-87.245826,16.842842000000005
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-88.347656,15.105484000000004
-85.790779,19.925827
-85.790779,19.925827
-85.790779,19.925827
-85.790779,19.925827
-85.790779,19.925827
-85.790779,19.925827
-85.790779,19.925827
-85.790779,19.925827
-85.790779,19.925827
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-86.857063,17.687492000000006
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.442283,13.359459
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.218559,13.975089999999994
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.404182,15.523894999999996
-88.385261,14.735275
-88.385261,14.735275
-88.385261,14.735275
-88.385261,14.735275
-88.385261,14.735275
-88.385261,14.735275
-88.385261,14.735275
-88.385261,14.735275
-88.385261,14.735275
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.739181,14.805213999999992
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-88.200424,17.296783000000005
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-87.274971,15.029693000000009
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.817398,16.31553600000001
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.96463,15.190971000000005
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-86.512504,17.483375999999993
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-89.035888,17.439491000000004
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-90.212768,13.426842000000008
-89.124519,18.76947
-89.124519,18.76947
-89.124519,18.76947
-89.124519,18.76947
-89.124519,18.76947
-89.124519,18.76947
-89.124519,18.76947
-89.124519,18.76947
-89.124519,18.76947
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.522804,12.285927
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-89.260963,11.36129799999999
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-88.637939,8.698357000000001
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-86.561859,5.787590000000009
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-87.005668,5.873230000000007
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-89.698051,9.282813999999988
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-87.304321,11.091942000000005
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-88.200424,11.230818999999997
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-85.728881,13.089425000000006
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-84.694717,16.96197500000001
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.537109,5.777839999999998
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-86.114219,13.803153999999992
-87.971336,14.423637
-87.971336,14.423637
-87.971336,14.423637
-87.971336,14.423637
-87.971336,14.423637
-87.971336,14.423637
-87.971336,14.423637
-87.971336,14.423637
-87.971336,14.423637
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.297111,13.225655000000003
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,6.189917999999992
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.125427,7.004752999999994
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.273818,20.466339999999988
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.739143,20.581848000000008
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-86.524787,16.168801000000002
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-85.71865,20.214707000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-86.700538,16.394890000000004
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-87.274971,17.701377000000008
-88.970581,10.407661000000004
-88.970581,10.407661000000004
-88.970581,10.407661000000004
-88.970581,10.407661000000004
-88.970581,10.407661000000004
-88.970581,10.407661000000004
-88.970581,10.407661000000004
-88.970581,10.407661000000004
-88.970581,10.407661000000004
