acquisition,RX_level,RX_difference
356,-78.776214,2.7864
357,-78.961944,2.298264
357,-78.961944,2.298264
358,-78.961944,2.298264
358,-79.244819,19.906204
359,-79.244819,19.906204
359,-79.244819,19.906204
360,-79.231033,15.118554
360,-79.231033,15.118554
361,-79.231033,15.118554
361,-79.077766,3.080528
362,-79.077766,3.080528
362,-79.077766,3.080528
363,-78.79692,12.138695
363,-78.79692,12.138695
364,-78.79692,12.138695
364,-78.724861,12.87098
365,-78.724861,12.87098
365,-78.724861,12.87098
366,-78.480712,3.384827
366,-78.480712,3.384827
367,-78.480712,3.384827
367,-78.921165,12.533051
368,-78.921165,12.533051
368,-78.921165,12.533051
369,-79.444992,12.121117
369,-79.444992,12.121117
370,-79.444992,12.121117
370,-78.912628,10.522912
371,-78.912628,10.522912
371,-78.912628,10.522912
372,-79.158233,8.87896
372,-79.158233,8.87896
373,-79.158233,8.87896
373,-79.461891,11.881501
374,-79.461891,11.881501
374,-79.461891,11.881501
375,-79.137977,12.730271
375,-79.137977,12.730271
376,-79.137977,12.730271
376,-78.741226,20.149452
377,-78.741226,20.149452
377,-78.741226,20.149452
378,-78.735084,13.040848
378,-78.735084,13.040848
379,-78.735084,13.040848
379,-78.72895,15.654847
380,-78.72895,15.654847
380,-78.72895,15.654847
381,-79.00093,13.811554
381,-79.00093,13.811554
382,-79.00093,13.811554
382,-78.784484,14.345284
383,-78.784484,14.345284
383,-78.784484,14.345284
384,-78.735084,14.510567
384,-78.735084,14.510567
385,-78.735084,14.510567
385,-78.647956,15.477784
386,-78.647956,15.477784
386,-78.647956,15.477784
387,-78.815643,16.290672
387,-78.815643,16.290672
388,-78.815643,16.290672
388,-78.838638,15.416001
389,-78.838638,15.416001
389,-78.838638,15.416001
390,-78.921165,15.768296
390,-78.921165,15.768296
391,-78.921165,15.768296
391,-78.961944,18.647041
392,-78.961944,18.647041
392,-78.961944,18.647041
393,-78.919029,15.167283
393,-78.919029,15.167283
394,-78.919029,15.167283
394,-78.576339,15.668839
395,-78.576339,15.668839
395,-78.576339,15.668839
396,-79.040275,16.330444
396,-79.040275,16.330444
397,-79.040275,16.330444
397,-79.049064,19.184928
398,-79.049064,19.184928
398,-79.049064,19.184928
399,-78.951171,18.627357
399,-78.951171,18.627357
400,-78.951171,18.627357
400,-79.005287,3.275269
401,-79.005287,3.275269
401,-79.005287,3.275269
402,-79.146965,19.077224
402,-79.146965,19.077224
403,-79.146965,19.077224
403,-79.176315,17.008979
404,-79.176315,17.008979
404,-79.176315,17.008979
405,-79.228736,7.120659
405,-79.228736,7.120659
406,-79.228736,7.120659
406,-79.13124,7.031723
407,-79.13124,7.031723
407,-79.13124,7.031723
408,-78.72895,6.791725
408,-78.72895,6.791725
409,-78.72895,6.791725
409,-79.167266,7.527847
410,-79.167266,7.527847
410,-79.167266,7.527847
411,-78.998756,10.810456
411,-78.998756,10.810456
412,-78.998756,10.810456
412,-79.099967,10.622468
413,-79.099967,10.622468
413,-79.099967,10.622468
414,-78.830268,11.091416
414,-78.830268,11.091416
415,-78.830268,11.091416
415,-78.556648,12.266892
416,-78.556648,12.266892
416,-78.556648,12.266892
417,-78.751487,7.154846
417,-78.751487,7.154846
418,-78.751487,7.154846
418,-78.921165,8.357926
419,-78.921165,8.357926
419,-78.921165,8.357926
420,-79.099967,9.882546
420,-79.099967,9.882546
421,-79.099967,9.882546
421,-79.354362,10.685967
422,-79.354362,10.685967
422,-79.354362,10.685967
423,-79.022743,19.62104
423,-79.022743,19.62104
424,-79.022743,19.62104
424,-79.102195,2.797096
425,-79.102195,2.797096
425,-79.102195,2.797096
426,-78.933998,2.719605
426,-78.933998,2.719605
427,-78.933998,2.719605
427,-79.091072,13.749039
428,-79.091072,13.749039
428,-79.091072,13.749039
429,-78.946876,15.123559
429,-78.946876,15.123559
430,-78.946876,15.123559
430,-78.959785,9.563225
431,-78.959785,9.563225
431,-78.959785,9.563225
432,-78.823997,13.337571
432,-78.823997,13.337571
433,-78.823997,13.337571
433,-78.684219,9.279686
434,-78.684219,9.279686
434,-78.684219,9.279686
435,-78.951171,10.602402
435,-78.951171,10.602402
436,-78.951171,10.602402
436,-79.066703,12.570908
437,-79.066703,12.570908
437,-79.066703,12.570908
438,-78.708557,14.930848
438,-78.708557,14.930848
