activity,CIR,FirstPathPL,maxNoise,RX_level,FPPL
118,2060.0,48086.0,1824.0,-78.940437,-81.476158
119,2060.0,48086.0,1824.0,-78.940437,-81.476158
119,2060.0,48086.0,1824.0,-78.940437,-81.476158
120,2060.0,48086.0,1824.0,-78.940437,-81.476158
120,2060.0,48086.0,1824.0,-78.940437,-81.476158
121,2060.0,48086.0,1824.0,-78.940437,-81.476158
121,2060.0,48086.0,1824.0,-78.940437,-81.476158
122,2060.0,48086.0,1824.0,-78.940437,-81.476158
122,1917.0,47971.0,1851.0,-78.863868,-81.21878
123,1917.0,47971.0,1851.0,-78.863868,-81.21878
123,1917.0,47971.0,1851.0,-78.863868,-81.21878
124,1917.0,47971.0,1851.0,-78.863868,-81.21878
124,1917.0,47971.0,1851.0,-78.863868,-81.21878
125,1917.0,47971.0,1851.0,-78.863868,-81.21878
125,1917.0,47971.0,1851.0,-78.863868,-81.21878
126,1917.0,47971.0,1851.0,-78.863868,-81.21878
126,1917.0,47971.0,1851.0,-78.863868,-81.21878
127,2018.0,47837.0,1774.0,-79.176315,-81.526275
127,2018.0,47837.0,1774.0,-79.176315,-81.526275
128,2018.0,47837.0,1774.0,-79.176315,-81.526275
128,2018.0,47837.0,1774.0,-79.176315,-81.526275
129,2018.0,47837.0,1774.0,-79.176315,-81.526275
129,2018.0,47837.0,1774.0,-79.176315,-81.526275
130,2018.0,47837.0,1774.0,-79.176315,-81.526275
130,2018.0,47837.0,1774.0,-79.176315,-81.526275
131,2018.0,47837.0,1774.0,-79.176315,-81.526275
131,2018.0,47837.0,1774.0,-79.176315,-81.526275
132,2074.0,47709.0,1948.0,-78.953323,-81.431228
132,2074.0,47709.0,1948.0,-78.953323,-81.431228
133,2074.0,47709.0,1948.0,-78.953323,-81.431228
133,2074.0,47709.0,1948.0,-78.953323,-81.431228
134,2074.0,47709.0,1948.0,-78.953323,-81.431228
134,2074.0,47709.0,1948.0,-78.953323,-81.431228
135,2074.0,47709.0,1948.0,-78.953323,-81.431228
135,2074.0,47709.0,1948.0,-78.953323,-81.431228
136,2074.0,47709.0,1948.0,-78.953323,-81.431228
136,2072.0,47646.0,1826.0,-78.834449,-81.123054
137,2072.0,47646.0,1826.0,-78.834449,-81.123054
137,2072.0,47646.0,1826.0,-78.834449,-81.123054
138,2072.0,47646.0,1826.0,-78.834449,-81.123054
138,2072.0,47646.0,1826.0,-78.834449,-81.123054
139,2072.0,47646.0,1826.0,-78.834449,-81.123054
139,2072.0,47646.0,1826.0,-78.834449,-81.123054
140,2072.0,47646.0,1826.0,-78.834449,-81.123054
140,2072.0,47646.0,1826.0,-78.834449,-81.123054
141,2072.0,47646.0,1826.0,-78.834449,-81.123054
141,2110.0,48094.0,1827.0,-78.838638,-80.977058
142,2110.0,48094.0,1827.0,-78.838638,-80.977058
142,2110.0,48094.0,1827.0,-78.838638,-80.977058
143,2110.0,48094.0,1827.0,-78.838638,-80.977058
143,2110.0,48094.0,1827.0,-78.838638,-80.977058
144,2110.0,48094.0,1827.0,-78.838638,-80.977058
144,2110.0,48094.0,1827.0,-78.838638,-80.977058
145,2110.0,48094.0,1827.0,-78.838638,-80.977058
145,2110.0,48094.0,1827.0,-78.838638,-80.977058
146,1970.0,48024.0,1838.0,-78.759712,-80.800224
146,1970.0,48024.0,1838.0,-78.759712,-80.800224
147,1970.0,48024.0,1838.0,-78.759712,-80.800224
147,1970.0,48024.0,1838.0,-78.759712,-80.800224
148,1970.0,48024.0,1838.0,-78.759712,-80.800224
148,1970.0,48024.0,1838.0,-78.759712,-80.800224
149,1970.0,48024.0,1838.0,-78.759712,-80.800224
149,1970.0,48024.0,1838.0,-78.759712,-80.800224
150,1970.0,48024.0,1838.0,-78.759712,-80.800224
150,1970.0,48024.0,1838.0,-78.759712,-80.800224
151,1868.0,47889.0,1740.0,-79.057876,-81.265266
151,1868.0,47889.0,1740.0,-79.057876,-81.265266
152,1868.0,47889.0,1740.0,-79.057876,-81.265266
152,1868.0,47889.0,1740.0,-79.057876,-81.265266
153,1868.0,47889.0,1740.0,-79.057876,-81.265266
153,1868.0,47889.0,1740.0,-79.057876,-81.265266
154,1868.0,47889.0,1740.0,-79.057876,-81.265266
154,1868.0,47889.0,1740.0,-79.057876,-81.265266
155,1868.0,47889.0,1740.0,-79.057876,-81.265266
155,1992.0,47751.0,1543.0,-79.288772,-81.569534
156,1992.0,47751.0,1543.0,-79.288772,-81.569534
156,1992.0,47751.0,1543.0,-79.288772,-81.569534
157,1992.0,47751.0,1543.0,-79.288772,-81.569534
157,1992.0,47751.0,1543.0,-79.288772,-81.569534
158,1992.0,47751.0,1543.0,-79.288772,-81.569534
158,1992.0,47751.0,1543.0,-79.288772,-81.569534
159,1992.0,47751.0,1543.0,-79.288772,-81.569534
159,1992.0,47751.0,1543.0,-79.288772,-81.569534
160,1992.0,47751.0,1543.0,-79.288772,-81.569534
160,1945.0,47656.0,1955.0,-79.009643,-81.530876
161,1945.0,47656.0,1955.0,-79.009643,-81.530876
161,1945.0,47656.0,1955.0,-79.009643,-81.530876
162,1945.0,47656.0,1955.0,-79.009643,-81.530876
162,1945.0,47656.0,1955.0,-79.009643,-81.530876
163,1945.0,47656.0,1955.0,-79.009643,-81.530876
163,1945.0,47656.0,1955.0,-79.009643,-81.530876
164,1945.0,47656.0,1955.0,-79.009643,-81.530876
164,1945.0,47656.0,1955.0,-79.009643,-81.530876
165,1955.0,47603.0,1653.0,-79.113342,-81.484298
165,1955.0,47603.0,1653.0,-79.113342,-81.484298
166,1955.0,47603.0,1653.0,-79.113342,-81.484298
166,1955.0,47603.0,1653.0,-79.113342,-81.484298
167,1955.0,47603.0,1653.0,-79.113342,-81.484298
167,1955.0,47603.0,1653.0,-79.113342,-81.484298
168,1955.0,47603.0,1653.0,-79.113342,-81.484298
168,1955.0,47603.0,1653.0,-79.113342,-81.484298
169,1955.0,47603.0,1653.0,-79.113342,-81.484298
169,1964.0,48027.0,1652.0,-79.091072,-81.794654
170,1964.0,48027.0,1652.0,-79.091072,-81.794654
170,1964.0,48027.0,1652.0,-79.091072,-81.794654
171,1964.0,48027.0,1652.0,-79.091072,-81.794654
171,1964.0,48027.0,1652.0,-79.091072,-81.794654
172,1964.0,48027.0,1652.0,-79.091072,-81.794654
172,1964.0,48027.0,1652.0,-79.091072,-81.794654
173,1964.0,48027.0,1652.0,-79.091072,-81.794654
173,1964.0,48027.0,1652.0,-79.091072,-81.794654
174,1887.0,47899.0,1590.0,-79.071121,-81.219825
174,1887.0,47899.0,1590.0,-79.071121,-81.219825
175,1887.0,47899.0,1590.0,-79.071121,-81.219825
175,1887.0,47899.0,1590.0,-79.071121,-81.219825
176,1887.0,47899.0,1590.0,-79.071121,-81.219825
176,1887.0,47899.0,1590.0,-79.071121,-81.219825
177,1887.0,47899.0,1590.0,-79.071121,-81.219825
177,1887.0,47899.0,1590.0,-79.071121,-81.219825
178,1887.0,47899.0,1590.0,-79.071121,-81.219825
178,1887.0,47899.0,1590.0,-79.071121,-81.219825
179,2029.0,47768.0,1528.0,-79.244819,-81.411819
179,2029.0,47768.0,1528.0,-79.244819,-81.411819
180,2029.0,47768.0,1528.0,-79.244819,-81.411819
180,2029.0,47768.0,1528.0,-79.244819,-81.411819
181,2029.0,47768.0,1528.0,-79.244819,-81.411819
181,2029.0,47768.0,1528.0,-79.244819,-81.411819
182,2029.0,47768.0,1528.0,-79.244819,-81.411819
182,2029.0,47768.0,1528.0,-79.244819,-81.411819
183,2029.0,47768.0,1528.0,-79.244819,-81.411819
183,1974.0,47693.0,1835.0,-78.929718,-81.212348
184,1974.0,47693.0,1835.0,-78.929718,-81.212348
184,1974.0,47693.0,1835.0,-78.929718,-81.212348
185,1974.0,47693.0,1835.0,-78.929718,-81.212348
185,1974.0,47693.0,1835.0,-78.929718,-81.212348
186,1974.0,47693.0,1835.0,-78.929718,-81.212348
186,1974.0,47693.0,1835.0,-78.929718,-81.212348
187,1974.0,47693.0,1835.0,-78.929718,-81.212348
187,1974.0,47693.0,1835.0,-78.929718,-81.212348
188,1974.0,47693.0,1835.0,-78.929718,-81.212348
188,1901.0,47626.0,1735.0,-79.049064,-81.2826
189,1901.0,47626.0,1735.0,-79.049064,-81.2826
189,1901.0,47626.0,1735.0,-79.049064,-81.2826
190,1901.0,47626.0,1735.0,-79.049064,-81.2826
190,1901.0,47626.0,1735.0,-79.049064,-81.2826
191,1901.0,47626.0,1735.0,-79.049064,-81.2826
191,1901.0,47626.0,1735.0,-79.049064,-81.2826
192,1901.0,47626.0,1735.0,-79.049064,-81.2826
192,1901.0,47626.0,1735.0,-79.049064,-81.2826
193,2090.0,48028.0,1533.0,-79.212715,-81.560142
193,2090.0,48028.0,1533.0,-79.212715,-81.560142
194,2090.0,48028.0,1533.0,-79.212715,-81.560142
194,2090.0,48028.0,1533.0,-79.212715,-81.560142
195,2090.0,48028.0,1533.0,-79.212715,-81.560142
195,2090.0,48028.0,1533.0,-79.212715,-81.560142
196,2090.0,48028.0,1533.0,-79.212715,-81.560142
196,2090.0,48028.0,1533.0,-79.212715,-81.560142
197,2090.0,48028.0,1533.0,-79.212715,-81.560142
197,2090.0,48028.0,1533.0,-79.212715,-81.560142
198,1992.0,47898.0,1660.0,-78.801078,-80.884971
198,1992.0,47898.0,1660.0,-78.801078,-80.884971
199,1992.0,47898.0,1660.0,-78.801078,-80.884971
199,1992.0,47898.0,1660.0,-78.801078,-80.884971
200,1992.0,47898.0,1660.0,-78.801078,-80.884971
200,1992.0,47898.0,1660.0,-78.801078,-80.884971
201,1992.0,47898.0,1660.0,-78.801078,-80.884971
201,1992.0,47898.0,1660.0,-78.801078,-80.884971
202,1992.0,47898.0,1660.0,-78.801078,-80.884971
202,2042.0,47771.0,1732.0,-79.009643,-81.144332
203,2042.0,47771.0,1732.0,-79.009643,-81.144332
203,2042.0,47771.0,1732.0,-79.009643,-81.144332
204,2042.0,47771.0,1732.0,-79.009643,-81.144332
204,2042.0,47771.0,1732.0,-79.009643,-81.144332
205,2042.0,47771.0,1732.0,-79.009643,-81.144332
205,2042.0,47771.0,1732.0,-79.009643,-81.144332
206,2042.0,47771.0,1732.0,-79.009643,-81.144332
206,2042.0,47771.0,1732.0,-79.009643,-81.144332
207,2042.0,47771.0,1732.0,-79.009643,-81.144332
207,1912.0,47696.0,1642.0,-78.901985,-80.990585
208,1912.0,47696.0,1642.0,-78.901985,-80.990585
208,1912.0,47696.0,1642.0,-78.901985,-80.990585
209,1912.0,47696.0,1642.0,-78.901985,-80.990585
209,1912.0,47696.0,1642.0,-78.901985,-80.990585
210,1912.0,47696.0,1642.0,-78.901985,-80.990585
210,1912.0,47696.0,1642.0,-78.901985,-80.990585
211,1912.0,47696.0,1642.0,-78.901985,-80.990585
211,1912.0,47696.0,1642.0,-78.901985,-80.990585
212,1780.0,47625.0,1517.0,-79.18766,-81.261039
212,1780.0,47625.0,1517.0,-79.18766,-81.261039
213,1780.0,47625.0,1517.0,-79.18766,-81.261039
213,1780.0,47625.0,1517.0,-79.18766,-81.261039
214,1780.0,47625.0,1517.0,-79.18766,-81.261039
214,1780.0,47625.0,1517.0,-79.18766,-81.261039
215,1780.0,47625.0,1517.0,-79.18766,-81.261039
215,1780.0,47625.0,1517.0,-79.18766,-81.261039
216,1780.0,47625.0,1517.0,-79.18766,-81.261039
216,2093.0,48028.0,1830.0,-79.498336,-81.652938
217,2093.0,48028.0,1830.0,-79.498336,-81.652938
217,2093.0,48028.0,1830.0,-79.498336,-81.652938
218,2093.0,48028.0,1830.0,-79.498336,-81.652938
218,2093.0,48028.0,1830.0,-79.498336,-81.652938
219,2093.0,48028.0,1830.0,-79.498336,-81.652938
219,2093.0,48028.0,1830.0,-79.498336,-81.652938
220,2093.0,48028.0,1830.0,-79.498336,-81.652938
220,2093.0,48028.0,1830.0,-79.498336,-81.652938
221,2039.0,47899.0,1535.0,-78.794845,-80.770607
221,2039.0,47899.0,1535.0,-78.794845,-80.770607
222,2039.0,47899.0,1535.0,-78.794845,-80.770607
222,2039.0,47899.0,1535.0,-78.794845,-80.770607
223,2039.0,47899.0,1535.0,-78.794845,-80.770607
223,2039.0,47899.0,1535.0,-78.794845,-80.770607
224,2039.0,47899.0,1535.0,-78.794845,-80.770607
224,2039.0,47899.0,1535.0,-78.794845,-80.770607
225,2039.0,47899.0,1535.0,-78.794845,-80.770607
225,2039.0,47899.0,1535.0,-78.794845,-80.770607
226,1952.0,47760.0,1476.0,-78.908363,-80.966552
226,1952.0,47760.0,1476.0,-78.908363,-80.966552
227,1952.0,47760.0,1476.0,-78.908363,-80.966552
227,1952.0,47760.0,1476.0,-78.908363,-80.966552
228,1952.0,47760.0,1476.0,-78.908363,-80.966552
228,1952.0,47760.0,1476.0,-78.908363,-80.966552
229,1952.0,47760.0,1476.0,-78.908363,-80.966552
229,1952.0,47760.0,1476.0,-78.908363,-80.966552
230,1952.0,47760.0,1476.0,-78.908363,-80.966552
230,2028.0,47664.0,2022.0,-79.09774,-81.540664
231,2028.0,47664.0,2022.0,-79.09774,-81.540664
231,2028.0,47664.0,2022.0,-79.09774,-81.540664
232,2028.0,47664.0,2022.0,-79.09774,-81.540664
232,2028.0,47664.0,2022.0,-79.09774,-81.540664
233,2028.0,47664.0,2022.0,-79.09774,-81.540664
233,2028.0,47664.0,2022.0,-79.09774,-81.540664
234,2028.0,47664.0,2022.0,-79.09774,-81.540664
234,2028.0,47664.0,2022.0,-79.09774,-81.540664
235,2028.0,47664.0,2022.0,-79.09774,-81.540664
235,1993.0,48095.0,2030.0,-78.931861,-81.370155
236,1993.0,48095.0,2030.0,-78.931861,-81.370155
236,1993.0,48095.0,2030.0,-78.931861,-81.370155
237,1993.0,48095.0,2030.0,-78.931861,-81.370155
237,1993.0,48095.0,2030.0,-78.931861,-81.370155
238,1993.0,48095.0,2030.0,-78.931861,-81.370155
238,1993.0,48095.0,2030.0,-78.931861,-81.370155
