,activity,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,still,-5.22,-5.14,6.75,0.00168,-0.00455,0.00014
1,still,-5.22,-5.14,6.75,0.00168,-0.00455,0.00014
2,still,-5.22,-5.14,6.75,0.00168,-0.00455,0.00014
3,still,-5.22,-5.14,6.75,0.00168,-0.00455,0.00014
4,still,-5.22,-5.14,6.75,0.00168,-0.00455,0.00014
5,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
6,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
7,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
8,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
9,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
10,still,-5.26,-5.18,6.79,0.00175,-0.00462,0.00014
11,still,-5.26,-5.18,6.79,0.00175,-0.00462,0.00014
12,still,-5.26,-5.18,6.79,0.00175,-0.00462,0.00014
13,still,-5.26,-5.18,6.79,0.00175,-0.00462,0.00014
14,still,-5.26,-5.18,6.79,0.00175,-0.00462,0.00014
15,still,-5.33,-5.18,6.71,0.00168,-0.00462,0.00014
16,still,-5.33,-5.18,6.71,0.00168,-0.00462,0.00014
17,still,-5.33,-5.18,6.71,0.00168,-0.00462,0.00014
18,still,-5.33,-5.18,6.71,0.00168,-0.00462,0.00014
19,still,-5.22,-5.18,6.71,0.00175,-0.00462,0.00014
20,still,-5.22,-5.18,6.71,0.00175,-0.00462,0.00014
21,still,-5.22,-5.18,6.71,0.00175,-0.00462,0.00014
22,still,-5.22,-5.18,6.71,0.00175,-0.00462,0.00014
23,still,-5.22,-5.18,6.71,0.00175,-0.00462,0.00014
24,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
25,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
26,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
27,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
28,still,-5.26,-5.18,6.71,0.00168,-0.00462,0.00014
29,still,-5.22,-5.14,6.75,0.00168,-0.00462,0.00014
30,still,-5.22,-5.14,6.75,0.00168,-0.00462,0.00014
31,still,-5.22,-5.14,6.75,0.00168,-0.00462,0.00014
32,still,-5.22,-5.14,6.75,0.00168,-0.00462,0.00014
33,still,-5.26,-5.14,6.79,0.00168,-0.00462,0.00014
34,still,-5.26,-5.14,6.79,0.00168,-0.00462,0.00014
35,still,-5.26,-5.14,6.79,0.00168,-0.00462,0.00014
36,still,-5.26,-5.14,6.79,0.00168,-0.00462,0.00014
37,still,-5.26,-5.14,6.79,0.00168,-0.00462,0.00014
38,still,-5.29,-5.1,6.79,0.00168,-0.00462,0.00014
39,still,-5.29,-5.1,6.79,0.00168,-0.00462,0.00014
