2.937976849429328130e+00,1.384284722687987301e+00,2.937976849429328130e+00,1.384284722687987301e+00
2.937976849429328130e+00,1.384284722687987301e+00,2.937976849429328130e+00,1.384284722687987301e+00
2.937976849429328130e+00,1.384284722687987301e+00,2.954230894971817900e+00,1.332808856574460465e+00
2.936206837958069027e+00,1.354532340914473387e+00,2.954230894971817900e+00,1.332808856574460465e+00
2.952717615770588111e+00,1.303182724618943356e+00,2.952717615770588111e+00,1.303182724618943356e+00
2.936206837958069027e+00,1.354532340914473387e+00,2.928158281766041426e+00,1.179298505823572984e+00
2.937976849429328130e+00,1.384284722687987301e+00,2.928158281766041426e+00,1.179298505823572984e+00
2.936206837958069027e+00,1.354532340914473387e+00,2.970945312700136398e+00,1.281253152551729224e+00
2.972332290063107507e+00,1.310948303510322432e+00,2.970945312700136398e+00,1.281253152551729224e+00
2.970945312700136398e+00,1.281253152551729224e+00,2.936206837958069027e+00,1.354532340914473387e+00
2.970945312700136398e+00,1.281253152551729224e+00,2.936206837958069027e+00,1.354532340914473387e+00
2.972332290063107507e+00,1.310948303510322432e+00,2.911948109680807306e+00,1.259065717977180920e+00
2.950070282916788855e+00,1.244393830577470439e+00,2.911948109680807306e+00,1.259065717977180920e+00
3.202937080137001402e+00,1.355009183603577583e+00,3.853911321019453329e+00,1.909081357474034624e+00
3.046548279135175452e+00,1.252251573772494186e+00,2.966633534869507205e+00,1.163810445686570327e+00
3.201368690145109497e+00,1.322282075348681918e+00,2.909456175349976803e+00,1.201333281327642055e+00
3.318250225789564745e+00,1.387064914075033517e+00,2.950070282916788855e+00,1.244393830577470439e+00
3.108961259266374455e+00,1.370823586137505323e+00,2.934569533015173093e+00,1.324967889851475178e+00
3.068464441156346645e+00,1.321585823307801277e+00,2.965124726638149522e+00,1.105630677535704320e+00
3.108961259266374455e+00,1.370823586137505323e+00,2.988127857130463028e+00,1.229548981977120814e+00
3.215270440930501294e+00,1.138685082564855566e+00,3.418349906485362855e+00,6.966996980073322243e-01
3.081147612566255578e+00,1.056208650988745390e+00,2.989254356247148081e+00,1.259175698467045912e+00
3.177194517694619247e+00,1.029556995324639956e+00,3.045545689562307423e+00,1.222067060739202793e+00
3.177194517694619247e+00,1.029556995324639956e+00,2.639941939831269124e+00,1.706519137343886605e+00
3.100453379764549044e+00,1.062919061062056247e+00,3.042154855127186419e+00,1.013618824574357813e+00
