3.011455730996555058e+00,1.327000534865151238e+00,3.011455730996555058e+00,1.327000534865151238e+00
2.913350332334853743e+00,1.288102875089722099e+00,2.913350332334853743e+00,1.288102875089722099e+00
2.913350332334853743e+00,1.288102875089722099e+00,2.913350332334853743e+00,1.288102875089722099e+00
2.910652227841355799e+00,1.230148619702920332e+00,2.946949253824977077e+00,1.157085436489061037e+00
2.930393442705180096e+00,1.237210946270224099e+00,2.913350332334853743e+00,1.288102875089722099e+00
2.946949253824977077e+00,1.157085436489061037e+00,2.969688560370478569e+00,1.251710848416009991e+00
2.969688560370478569e+00,1.251710848416009991e+00,2.969688560370478569e+00,1.251710848416009991e+00
2.931669143521821841e+00,1.266326201693325437e+00,2.911948109680807306e+00,1.259065717977180920e+00
2.951332866623137985e+00,1.273717431364913111e+00,2.911948109680807306e+00,1.259065717977180920e+00
2.970945312700136398e+00,1.281253152551729224e+00,3.030977794777052203e+00,1.335315215237988795e+00
2.970945312700136398e+00,1.281253152551729224e+00,3.030977794777052203e+00,1.335315215237988795e+00
2.973855750937185238e+00,1.340815620271238018e+00,2.934569533015173093e+00,1.324967889851475178e+00
2.993450607466495939e+00,1.349002211694994458e+00,2.990512750640442530e+00,1.288947211663349801e+00
2.954230894971817900e+00,1.332808856574460465e+00,2.990512750640442530e+00,1.288947211663349801e+00
2.954230894971817900e+00,1.332808856574460465e+00,2.990512750640442530e+00,1.288947211663349801e+00
2.990512750640442530e+00,1.288947211663349801e+00,2.989254356247148081e+00,1.259175698467045912e+00
2.991909468423064045e+00,1.318882905044473031e+00,2.872311288167604282e+00,1.244882640059917556e+00
2.950070282916788855e+00,1.244393830577470439e+00,2.948923295455577520e+00,1.215192986565456490e+00
3.139259421434636543e+00,9.852937597333437658e-01,3.339962962724233542e+00,7.356929328477193053e-01
3.139259421434636543e+00,9.852937597333437658e-01,3.345521507647315484e+00,1.506094485181398213e+00
3.139259421434636543e+00,9.852937597333437658e-01,2.563475705644493008e+00,1.143115208693841200e+00
3.309412639740652473e+00,1.084673145468261435e+00,3.320424642109935043e+00,1.421996744476827335e+00
3.086524522391803860e+00,1.299202547369047611e+00,2.388381603809955234e+00,1.083329404673796015e+00
2.708640867391756579e+00,1.163286459213740187e+00,2.343329672617449511e+00,1.066917688480872650e+00
2.584814551931977178e+00,1.150092171344580860e+00,2.892163990078695068e+00,1.251922357577337275e+00
2.365922434770142413e+00,1.075211225930922998e+00,2.679482510900966563e+00,1.314159486288182244e+00
2.606036785467277905e+00,1.156993067785272222e+00,2.852384801654777924e+00,1.237933243687765028e+00
2.872311288167604282e+00,1.244882640059917556e+00,2.889610482720666784e+00,1.194556192266154504e+00
2.853864882922562352e+00,1.266404751753536839e+00,2.873758862992793706e+00,1.273532735423413165e+00
2.853864882922562352e+00,1.266404751753536839e+00,2.914865317781576870e+00,1.317278734650146887e+00
2.875303906114709651e+00,1.302300311179395376e+00,2.914865317781576870e+00,1.317278734650146887e+00
2.857226960789373216e+00,1.280058945128303316e+00,2.906812052234524213e+00,1.487266731910667605e+00
2.963923831122196706e+00,1.484021462719079754e+00,3.017756963737729947e+00,1.664296876997094721e+00
2.968878287823241813e+00,1.546288496376451160e+00,2.869449338733924826e+00,1.499583240129614303e+00
2.940496514220597213e+00,1.652687203759594992e+00,2.869449338733924826e+00,1.499583240129614303e+00
2.867084621528071420e+00,1.469736807960303704e+00,2.864849251789786777e+00,1.440127330616382872e+00
2.867084621528071420e+00,1.469736807960303704e+00,2.864849251789786777e+00,1.440127330616382872e+00
2.864849251789786777e+00,1.440127330616382872e+00,2.936206837958069027e+00,1.354532340914473387e+00
2.900383799455449552e+00,1.397582321559920349e+00,2.936206837958069027e+00,1.354532340914473387e+00
2.936206837958069027e+00,1.354532340914473387e+00,2.933059034207512461e+00,1.295572209723332424e+00
2.936206837958069027e+00,1.354532340914473387e+00,2.833898392523932941e+00,1.259363628012398761e+00
2.916499327095374294e+00,1.346612193670491120e+00,2.858870275778693681e+00,1.352535342087568315e+00
2.895112090302775165e+00,1.309727479191358235e+00,2.948923295455577520e+00,1.215192986565456490e+00
2.895112090302775165e+00,1.309727479191358235e+00,2.948923295455577520e+00,1.215192986565456490e+00
2.895112090302775165e+00,1.309727479191358235e+00,2.817215131176338261e+00,1.308963188104824482e+00
2.892163990078695068e+00,1.251922357577337275e+00,2.817215131176338261e+00,1.308963188104824482e+00
2.892163990078695068e+00,1.251922357577337275e+00,2.914865317781576870e+00,1.317278734650146887e+00
2.875303906114709651e+00,1.302300311179395376e+00,2.914865317781576870e+00,1.317278734650146887e+00
2.857226960789373216e+00,1.280058945128303316e+00,2.882581336823195173e+00,1.418916090150191156e+00
2.865578098387411288e+00,1.167758680301651975e+00,2.882581336823195173e+00,1.418916090150191156e+00
2.390679445060615915e+00,8.494780270919606302e-01,2.161635489976391877e+00,2.274423659984261548e+00
2.474441085601003287e+00,8.786583431940422351e-01,2.422866455127883345e+00,1.961914802179892003e+00
2.171626663172467442e+00,7.948641239402657321e-01,2.869683383780605723e+00,1.187863483236117013e+00
2.269018243268371648e+00,1.437737050585031984e+00,2.925496816387506804e+00,1.092957791437899617e+00
2.630145699746076815e+00,1.429310367542834470e+00,2.902141676996567554e+00,9.437974971527174350e-01
2.902141676996567554e+00,9.437974971527174350e-01,2.902141676996567554e+00,9.437974971527174350e-01
2.902141676996567554e+00,9.437974971527174350e-01,2.945356829052280911e+00,1.099250745288287590e+00
2.923510980097462575e+00,1.006850812560897257e+00,2.847243196180941016e+00,1.124776254814741083e+00
2.906401906401934188e+00,1.115321474561951742e+00,3.042547688337198686e+00,1.072855660298901004e+00
2.906401906401934188e+00,1.115321474561951742e+00,2.833898392523932941e+00,1.259363628012398761e+00
