acquisition,RX_level,RX_difference,maxNoise
36,-80.491905,4.617493,1433.0
36,-80.491905,4.617493,1433.0
37,-80.491905,4.617493,1433.0
37,-80.491905,4.617493,1433.0
38,-80.421928,5.140366,1284.0
38,-80.421928,5.140366,1284.0
39,-80.421928,5.140366,1284.0
39,-80.421928,5.140366,1284.0
40,-80.359008,5.521591,1430.0
40,-80.359008,5.521591,1430.0
41,-80.359008,5.521591,1430.0
41,-80.359008,5.521591,1430.0
42,-80.553688,4.961716,1506.0
42,-80.553688,4.961716,1506.0
43,-80.553688,4.961716,1506.0
43,-80.553688,4.961716,1506.0
44,-80.569267,5.103233,1417.0
44,-80.569267,5.103233,1417.0
45,-80.569267,5.103233,1417.0
45,-80.569267,5.103233,1417.0
46,-80.699203,5.486702,1420.0
46,-80.699203,5.486702,1420.0
47,-80.699203,5.486702,1420.0
47,-80.699203,5.486702,1420.0
48,-80.541259,5.515015,1416.0
48,-80.541259,5.515015,1416.0
49,-80.541259,5.515015,1416.0
49,-80.541259,5.515015,1416.0
50,-80.581771,5.227303,1432.0
50,-80.581771,5.227303,1432.0
51,-80.581771,5.227303,1432.0
51,-80.581771,5.227303,1432.0
52,-80.338233,5.65715,1364.0
52,-80.338233,5.65715,1364.0
53,-80.338233,5.65715,1364.0
53,-80.338233,5.65715,1364.0
54,-80.522682,5.160057,1364.0
54,-80.522682,5.160057,1364.0
55,-80.522682,5.160057,1364.0
55,-80.522682,5.160057,1364.0
56,-80.482711,5.211723,1432.0
56,-80.482711,5.211723,1432.0
57,-80.482711,5.211723,1432.0
57,-80.482711,5.211723,1432.0
58,-80.513427,5.138115,1357.0
58,-80.513427,5.138115,1357.0
59,-80.513427,5.138115,1357.0
59,-80.513427,5.138115,1357.0
60,-80.218528,5.890251,1357.0
60,-80.218528,5.890251,1357.0
61,-80.218528,5.890251,1357.0
61,-80.218528,5.890251,1357.0
62,-80.235839,5.959358,1421.0
62,-80.235839,5.959358,1421.0
63,-80.235839,5.959358,1421.0
63,-80.235839,5.959358,1421.0
64,-80.29113,5.472481,1432.0
64,-80.29113,5.472481,1432.0
65,-80.29113,5.472481,1432.0
65,-80.29113,5.472481,1432.0
