acquisition,RX_level,RX_difference,maxNoise
0,-80.859764,6.444504,1156.0
0,-80.859764,6.444504,1156.0
1,-80.859764,6.444504,1156.0
1,-80.859764,6.444504,1156.0
2,-81.04039,5.434753,1152.0
2,-81.04039,5.434753,1152.0
3,-81.04039,5.434753,1152.0
3,-81.04039,5.434753,1152.0
4,-81.023025,4.862129,1225.0
4,-81.023025,4.862129,1225.0
5,-81.023025,4.862129,1225.0
5,-81.023025,4.862129,1225.0
6,-80.974769,5.578819,1157.0
6,-80.974769,5.578819,1157.0
7,-80.974769,5.578819,1157.0
7,-80.974769,5.578819,1157.0
8,-80.846435,5.054291,1223.0
8,-80.846435,5.054291,1223.0
9,-80.846435,5.054291,1223.0
9,-80.846435,5.054291,1223.0
10,-80.721778,5.646011,1290.0
10,-80.721778,5.646011,1290.0
11,-80.721778,5.646011,1290.0
11,-80.721778,5.646011,1290.0
12,-80.744476,5.13343,1220.0
12,-80.744476,5.13343,1220.0
13,-80.744476,5.13343,1220.0
13,-80.744476,5.13343,1220.0
14,-80.823204,5.075188,1156.0
14,-80.823204,5.075188,1156.0
15,-80.823204,5.075188,1156.0
15,-80.823204,5.075188,1156.0
16,-81.096427,5.806992,1035.0
16,-81.096427,5.806992,1035.0
17,-81.096427,5.806992,1035.0
17,-81.096427,5.806992,1035.0
18,-81.012641,5.803398,1031.0
18,-81.012641,5.803398,1031.0
19,-81.012641,5.803398,1031.0
19,-81.012641,5.803398,1031.0
20,-80.93383,4.82235,1360.0
20,-80.93383,4.82235,1360.0
21,-80.93383,4.82235,1360.0
21,-80.93383,4.82235,1360.0
22,-80.849761,5.805656,1157.0
22,-80.849761,5.805656,1157.0
23,-80.849761,5.805656,1157.0
23,-80.849761,5.805656,1157.0
24,-80.692771,5.54039,1292.0
24,-80.692771,5.54039,1292.0
25,-80.692771,5.54039,1292.0
25,-80.692771,5.54039,1292.0
26,-80.806678,5.923668,1349.0
26,-80.806678,5.923668,1349.0
27,-80.806678,5.923668,1349.0
27,-80.806678,5.923668,1349.0
28,-80.816581,5.39222,1286.0
28,-80.816581,5.39222,1286.0
29,-80.816581,5.39222,1286.0
29,-80.816581,5.39222,1286.0
30,-80.734733,5.479034,1096.0
30,-80.734733,5.479034,1096.0
31,-80.734733,5.479034,1096.0
31,-80.734733,5.479034,1096.0
32,-80.741226,5.062798,1435.0
32,-80.741226,5.062798,1435.0
33,-80.741226,5.062798,1435.0
33,-80.741226,5.062798,1435.0
34,-80.644851,5.050804,1363.0
34,-80.644851,5.050804,1363.0
35,-80.644851,5.050804,1363.0
35,-80.644851,5.050804,1363.0
36,-81.04039,4.804047,1360.0
36,-81.04039,4.804047,1360.0
37,-81.04039,4.804047,1360.0
37,-81.04039,4.804047,1360.0
38,-80.750984,5.071846,1426.0
38,-80.750984,5.071846,1426.0
39,-80.750984,5.071846,1426.0
39,-80.750984,5.071846,1426.0
40,-80.651214,5.312721,1161.0
40,-80.651214,5.312721,1161.0
41,-80.651214,5.312721,1161.0
41,-80.651214,5.312721,1161.0
42,-80.873138,5.266258,1293.0
42,-80.873138,5.266258,1293.0
43,-80.873138,5.266258,1293.0
43,-80.873138,5.266258,1293.0
44,-80.981636,5.62204,1214.0
44,-80.981636,5.62204,1214.0
45,-80.981636,5.62204,1214.0
45,-80.981636,5.62204,1214.0
46,-80.906753,4.872002,1359.0
46,-80.906753,4.872002,1359.0
47,-80.906753,4.872002,1359.0
47,-80.906753,4.872002,1359.0
48,-81.033439,4.929756,1287.0
48,-81.033439,4.929756,1287.0
49,-81.033439,4.929756,1287.0
49,-81.033439,4.929756,1287.0
50,-80.803382,5.193466,1097.0
50,-80.803382,5.193466,1097.0
51,-80.803382,5.193466,1097.0
51,-80.803382,5.193466,1097.0
52,-80.578643,5.048302,1359.0
52,-80.578643,5.048302,1359.0
53,-80.578643,5.048302,1359.0
53,-80.578643,5.048302,1359.0
54,-80.718544,5.015503,1360.0
54,-80.718544,5.015503,1360.0
55,-80.718544,5.015503,1360.0
55,-80.718544,5.015503,1360.0
56,-81.071823,4.730286,1225.0
56,-81.071823,4.730286,1225.0
57,-81.071823,4.730286,1225.0
57,-81.071823,4.730286,1225.0
58,-80.879844,5.16906,1225.0
58,-80.879844,5.16906,1225.0
59,-80.879844,5.16906,1225.0
59,-80.879844,5.16906,1225.0
60,-80.900009,5.965141,1220.0
60,-80.900009,5.965141,1220.0
61,-80.900009,5.965141,1220.0
61,-80.900009,5.965141,1220.0
62,-80.988502,4.966087,1295.0
62,-80.988502,4.966087,1295.0
63,-80.988502,4.966087,1295.0
63,-80.988502,4.966087,1295.0
64,-81.085868,5.822083,1155.0
64,-81.085868,5.822083,1155.0
65,-81.085868,5.822083,1155.0
65,-81.085868,5.822083,1155.0
66,-81.103485,5.228722,1230.0
66,-81.103485,5.228722,1230.0
67,-81.103485,5.228722,1230.0
67,-81.103485,5.228722,1230.0
68,-81.096427,5.362846,1156.0
68,-81.096427,5.362846,1156.0
69,-81.096427,5.362846,1156.0
69,-81.096427,5.362846,1156.0
70,-80.816581,5.395836,1091.0
