acquisition,RX_level,RX_difference,maxNoise
0,-81.452583,8.947709,1007.0
0,-81.452583,8.947709,1007.0
1,-81.452583,8.947709,1007.0
1,-81.452583,8.947709,1007.0
2,-81.171096,8.984627,953.0
2,-81.171096,8.984627,953.0
3,-81.171096,8.984627,953.0
3,-81.171096,8.984627,953.0
4,-81.305854,9.626519,1009.0
4,-81.305854,9.626519,1009.0
5,-81.305854,9.626519,1009.0
5,-81.305854,9.626519,1009.0
6,-81.328109,10.01812,1004.0
6,-81.328109,10.01812,1004.0
7,-81.328109,10.01812,1004.0
7,-81.328109,10.01812,1004.0
8,-81.192665,9.417809,1005.0
8,-81.192665,9.417809,1005.0
9,-81.192665,9.417809,1005.0
9,-81.192665,9.417809,1005.0
10,-81.441116,9.904137,849.0
10,-81.441116,9.904137,849.0
11,-81.441116,9.904137,849.0
11,-81.441116,9.904137,849.0
12,-81.42588,9.187859,1062.0
12,-81.42588,9.187859,1062.0
13,-81.42588,9.187859,1062.0
13,-81.42588,9.187859,1062.0
14,-81.283721,9.544381,1062.0
14,-81.283721,9.544381,1062.0
15,-81.283721,9.544381,1062.0
15,-81.283721,9.544381,1062.0
16,-81.361701,9.361687,1009.0
16,-81.361701,9.361687,1009.0
17,-81.361701,9.361687,1009.0
17,-81.361701,9.361687,1009.0
18,-81.498741,9.080674,899.0
18,-81.498741,9.080674,899.0
19,-81.498741,9.080674,899.0
19,-81.498741,9.080674,899.0
20,-81.174682,9.12603,846.0
20,-81.174682,9.12603,846.0
21,-81.174682,9.12603,846.0
21,-81.174682,9.12603,846.0
22,-81.498741,9.290802,905.0
22,-81.498741,9.290802,905.0
23,-81.498741,9.290802,905.0
23,-81.498741,9.290802,905.0
24,-81.163932,9.040062,1002.0
24,-81.163932,9.040062,1002.0
25,-81.163932,9.040062,1002.0
25,-81.163932,9.040062,1002.0
26,-81.149635,10.167443,1005.0
26,-81.149635,10.167443,1005.0
27,-81.149635,10.167443,1005.0
27,-81.149635,10.167443,1005.0
28,-81.243423,9.112679,790.0
28,-81.243423,9.112679,790.0
29,-81.243423,9.112679,790.0
29,-81.243423,9.112679,790.0
