acquisition,CIR,FirstPathPL,maxNoise,RX_level,FPPL
2965,1474.0,47688.0,611.0,-80.836463,-94.225105
2966,1474.0,47688.0,611.0,-80.836463,-94.225105
2966,1234.0,47606.0,412.0,-80.317565,-89.431091
2967,1234.0,47606.0,412.0,-80.317565,-89.431091
2967,1234.0,47606.0,412.0,-80.317565,-89.431091
2968,1234.0,47606.0,412.0,-80.317565,-89.431091
2968,1234.0,47606.0,412.0,-80.317565,-89.431091
2969,1234.0,47606.0,412.0,-80.317565,-89.431091
2969,1234.0,47606.0,412.0,-80.317565,-89.431091
2970,1234.0,47606.0,412.0,-80.317565,-89.431091
2970,1234.0,47606.0,412.0,-80.317565,-89.431091
2971,742.0,47543.0,382.0,-81.089385,-88.974899
2971,742.0,47543.0,382.0,-81.089385,-88.974899
2972,742.0,47543.0,382.0,-81.089385,-88.974899
2972,742.0,47543.0,382.0,-81.089385,-88.974899
2973,742.0,47543.0,382.0,-81.089385,-88.974899
2973,742.0,47543.0,382.0,-81.089385,-88.974899
2974,742.0,47543.0,382.0,-81.089385,-88.974899
2974,742.0,47543.0,382.0,-81.089385,-88.974899
2975,742.0,47543.0,382.0,-81.089385,-88.974899
2975,742.0,47543.0,382.0,-81.089385,-88.974899
2976,904.0,47918.0,407.0,-83.2985,-91.502777
2976,904.0,47918.0,407.0,-83.2985,-91.502777
2977,904.0,47918.0,407.0,-83.2985,-91.502777
2977,904.0,47918.0,407.0,-83.2985,-91.502777
2978,904.0,47918.0,407.0,-83.2985,-91.502777
2978,904.0,47918.0,407.0,-83.2985,-91.502777
2979,904.0,47918.0,407.0,-83.2985,-91.502777
2979,904.0,47918.0,407.0,-83.2985,-91.502777
2980,904.0,47918.0,407.0,-83.2985,-91.502777
2980,1005.0,47835.0,532.0,-82.440856,-88.377075
2981,1005.0,47835.0,532.0,-82.440856,-88.377075
2981,1005.0,47835.0,532.0,-82.440856,-88.377075
2982,1005.0,47835.0,532.0,-82.440856,-88.377075
2982,1005.0,47835.0,532.0,-82.440856,-88.377075
2983,1005.0,47835.0,532.0,-82.440856,-88.377075
2983,1005.0,47835.0,532.0,-82.440856,-88.377075
2984,1005.0,47835.0,532.0,-82.440856,-88.377075
2984,1005.0,47835.0,532.0,-82.440856,-88.377075
2985,1005.0,47835.0,532.0,-82.440856,-88.377075
2985,1015.0,47713.0,361.0,-81.98088,-85.542907
2986,1015.0,47713.0,361.0,-81.98088,-85.542907
2986,1015.0,47713.0,361.0,-81.98088,-85.542907
2987,1015.0,47713.0,361.0,-81.98088,-85.542907
2987,1015.0,47713.0,361.0,-81.98088,-85.542907
2988,1015.0,47713.0,361.0,-81.98088,-85.542907
2988,1015.0,47713.0,361.0,-81.98088,-85.542907
2989,1015.0,47713.0,361.0,-81.98088,-85.542907
2989,1015.0,47713.0,361.0,-81.98088,-85.542907
2990,1267.0,47619.0,502.0,-81.937881,-88.506629
2990,1267.0,47619.0,502.0,-81.937881,-88.506629
2991,1267.0,47619.0,502.0,-81.937881,-88.506629
2991,1267.0,47619.0,502.0,-81.937881,-88.506629
2992,1267.0,47619.0,502.0,-81.937881,-88.506629
2992,1267.0,47619.0,502.0,-81.937881,-88.506629
2993,1267.0,47619.0,502.0,-81.937881,-88.506629
2993,1267.0,47619.0,502.0,-81.937881,-88.506629
2994,1267.0,47619.0,502.0,-81.937881,-88.506629
2994,1303.0,48036.0,642.0,-80.974769,-92.57093
2995,1303.0,48036.0,642.0,-80.974769,-92.57093
2995,1303.0,48036.0,642.0,-80.974769,-92.57093
2996,1303.0,48036.0,642.0,-80.974769,-92.57093
2996,1303.0,48036.0,642.0,-80.974769,-92.57093
2997,1303.0,48036.0,642.0,-80.974769,-92.57093
2997,1303.0,48036.0,642.0,-80.974769,-92.57093
2998,1303.0,48036.0,642.0,-80.974769,-92.57093
2998,1303.0,48036.0,642.0,-80.974769,-92.57093
2999,1303.0,48036.0,642.0,-80.974769,-92.57093
2999,1086.0,47946.0,384.0,-80.853096,-92.331497
3000,1086.0,47946.0,384.0,-80.853096,-92.331497
3000,1086.0,47946.0,384.0,-80.853096,-92.331497
3001,1086.0,47946.0,384.0,-80.853096,-92.331497
3001,1086.0,47946.0,384.0,-80.853096,-92.331497
3002,1086.0,47946.0,384.0,-80.853096,-92.331497
3002,1086.0,47946.0,384.0,-80.853096,-92.331497
3003,1086.0,47946.0,384.0,-80.853096,-92.331497
3003,1086.0,47946.0,384.0,-80.853096,-92.331497
3004,1003.0,47824.0,345.0,-81.644241,-88.438064
3004,1003.0,47824.0,345.0,-81.644241,-88.438064
3005,1003.0,47824.0,345.0,-81.644241,-88.438064
3005,1003.0,47824.0,345.0,-81.644241,-88.438064
3006,1003.0,47824.0,345.0,-81.644241,-88.438064
3006,1003.0,47824.0,345.0,-81.644241,-88.438064
3007,1003.0,47824.0,345.0,-81.644241,-88.438064
3007,1003.0,47824.0,345.0,-81.644241,-88.438064
3008,1003.0,47824.0,345.0,-81.644241,-88.438064
3008,1186.0,47746.0,468.0,-81.989532,-88.53244
3009,1186.0,47746.0,468.0,-81.989532,-88.53244
3009,1186.0,47746.0,468.0,-81.989532,-88.53244
3010,1186.0,47746.0,468.0,-81.989532,-88.53244
3010,1186.0,47746.0,468.0,-81.989532,-88.53244
3011,1186.0,47746.0,468.0,-81.989532,-88.53244
3011,1186.0,47746.0,468.0,-81.989532,-88.53244
3012,1186.0,47746.0,468.0,-81.989532,-88.53244
3012,1186.0,47746.0,468.0,-81.989532,-88.53244
3013,1186.0,47746.0,468.0,-81.989532,-88.53244
3013,1088.0,47578.0,500.0,-81.261688,-85.567787
3014,1088.0,47578.0,500.0,-81.261688,-85.567787
3014,1088.0,47578.0,500.0,-81.261688,-85.567787
3015,1088.0,47578.0,500.0,-81.261688,-85.567787
3015,1088.0,47578.0,500.0,-81.261688,-85.567787
3016,1088.0,47578.0,500.0,-81.261688,-85.567787
3016,1088.0,47578.0,500.0,-81.261688,-85.567787
3017,1088.0,47578.0,500.0,-81.261688,-85.567787
3017,1088.0,47578.0,500.0,-81.261688,-85.567787
3018,1088.0,47578.0,500.0,-81.261688,-85.567787
3018,1250.0,48001.0,584.0,-81.636253,-89.747634
3019,1250.0,48001.0,584.0,-81.636253,-89.747634
3019,1250.0,48001.0,584.0,-81.636253,-89.747634
3020,1250.0,48001.0,584.0,-81.636253,-89.747634
3020,1250.0,48001.0,584.0,-81.636253,-89.747634
3021,1250.0,48001.0,584.0,-81.636253,-89.747634
3021,1250.0,48001.0,584.0,-81.636253,-89.747634
3022,1250.0,48001.0,584.0,-81.636253,-89.747634
3022,1250.0,48001.0,584.0,-81.636253,-89.747634
3023,1054.0,47865.0,456.0,-81.033439,-85.690116
3023,1054.0,47865.0,456.0,-81.033439,-85.690116
3024,1054.0,47865.0,456.0,-81.033439,-85.690116
3024,1054.0,47865.0,456.0,-81.033439,-85.690116
3025,1054.0,47865.0,456.0,-81.033439,-85.690116
3025,1054.0,47865.0,456.0,-81.033439,-85.690116
3026,1054.0,47865.0,456.0,-81.033439,-85.690116
3026,1054.0,47865.0,456.0,-81.033439,-85.690116
3027,1054.0,47865.0,456.0,-81.033439,-85.690116
3027,1120.0,47753.0,359.0,-81.774131,-85.427482
3028,1120.0,47753.0,359.0,-81.774131,-85.427482
3028,1120.0,47753.0,359.0,-81.774131,-85.427482
3029,1120.0,47753.0,359.0,-81.774131,-85.427482
3029,1120.0,47753.0,359.0,-81.774131,-85.427482
3030,1120.0,47753.0,359.0,-81.774131,-85.427482
3030,1120.0,47753.0,359.0,-81.774131,-85.427482
3031,1120.0,47753.0,359.0,-81.774131,-85.427482
3031,1120.0,47753.0,359.0,-81.774131,-85.427482
3032,1120.0,47753.0,359.0,-81.774131,-85.427482
3032,1005.0,47605.0,386.0,-81.51036,-86.040176
3033,1005.0,47605.0,386.0,-81.51036,-86.040176
3033,1005.0,47605.0,386.0,-81.51036,-86.040176
3034,1005.0,47605.0,386.0,-81.51036,-86.040176
3034,1005.0,47605.0,386.0,-81.51036,-86.040176
3035,1005.0,47605.0,386.0,-81.51036,-86.040176
3035,1005.0,47605.0,386.0,-81.51036,-86.040176
3036,1005.0,47605.0,386.0,-81.51036,-86.040176
3036,1005.0,47605.0,386.0,-81.51036,-86.040176
3037,1269.0,47960.0,432.0,-81.98088,-87.066726
3037,1269.0,47960.0,432.0,-81.98088,-87.066726
3038,1269.0,47960.0,432.0,-81.98088,-87.066726
3038,1269.0,47960.0,432.0,-81.98088,-87.066726
3039,1269.0,47960.0,432.0,-81.98088,-87.066726
3039,1269.0,47960.0,432.0,-81.98088,-87.066726
3040,1269.0,47960.0,432.0,-81.98088,-87.066726
3040,1269.0,47960.0,432.0,-81.98088,-87.066726
3041,1269.0,47960.0,432.0,-81.98088,-87.066726
3041,1269.0,47960.0,432.0,-81.98088,-87.066726
3042,490.0,47880.0,360.0,-80.967926,-93.903923
3042,490.0,47880.0,360.0,-80.967926,-93.903923
3043,490.0,47880.0,360.0,-80.967926,-93.903923
3043,490.0,47880.0,360.0,-80.967926,-93.903923
3044,490.0,47880.0,360.0,-80.967926,-93.903923
3044,490.0,47880.0,360.0,-80.967926,-93.903923
3045,490.0,47880.0,360.0,-80.967926,-93.903923
3045,490.0,47880.0,360.0,-80.967926,-93.903923
3046,490.0,47880.0,360.0,-80.967926,-93.903923
3046,1220.0,47760.0,478.0,-85.100578,-90.9132
3047,1220.0,47760.0,478.0,-85.100578,-90.9132
3047,1220.0,47760.0,478.0,-85.100578,-90.9132
3048,1220.0,47760.0,478.0,-85.100578,-90.9132
3048,1220.0,47760.0,478.0,-85.100578,-90.9132
3049,1220.0,47760.0,478.0,-85.100578,-90.9132
3049,1220.0,47760.0,478.0,-85.100578,-90.9132
3050,1220.0,47760.0,478.0,-85.100578,-90.9132
3050,1220.0,47760.0,478.0,-85.100578,-90.9132
3051,803.0,47651.0,309.0,-81.138938,-92.494712
3051,803.0,47651.0,309.0,-81.138938,-92.494712
3052,803.0,47651.0,309.0,-81.138938,-92.494712
3052,803.0,47651.0,309.0,-81.138938,-92.494712
3053,803.0,47651.0,309.0,-81.138938,-92.494712
3053,803.0,47651.0,309.0,-81.138938,-92.494712
3054,803.0,47651.0,309.0,-81.138938,-92.494712
3054,803.0,47651.0,309.0,-81.138938,-92.494712
3055,803.0,47651.0,309.0,-81.138938,-92.494712
3055,803.0,47651.0,309.0,-81.138938,-92.494712
3056,807.0,47501.0,328.0,-82.955383,-92.284248
3056,807.0,47501.0,328.0,-82.955383,-92.284248
3057,807.0,47501.0,328.0,-82.955383,-92.284248
3057,807.0,47501.0,328.0,-82.955383,-92.284248
3058,807.0,47501.0,328.0,-82.955383,-92.284248
3058,807.0,47501.0,328.0,-82.955383,-92.284248
3059,807.0,47501.0,328.0,-82.955383,-92.284248
3059,807.0,47501.0,328.0,-82.955383,-92.284248
3060,1107.0,48012.0,407.0,-82.933799,-95.592163
3060,1107.0,48012.0,407.0,-82.933799,-95.592163
3061,1107.0,48012.0,407.0,-82.933799,-95.592163
3061,1107.0,48012.0,407.0,-82.933799,-95.592163
3062,1107.0,48012.0,407.0,-82.933799,-95.592163
3062,1107.0,48012.0,407.0,-82.933799,-95.592163
3063,1107.0,48012.0,407.0,-82.933799,-95.592163
3063,1107.0,48012.0,407.0,-82.933799,-95.592163
3064,1107.0,48012.0,407.0,-82.933799,-95.592163
3064,1107.0,48012.0,407.0,-82.933799,-95.592163
3065,679.0,47861.0,308.0,-81.561065,-86.303962
3065,679.0,47861.0,308.0,-81.561065,-86.303962
3066,679.0,47861.0,308.0,-81.561065,-86.303962
3066,679.0,47861.0,308.0,-81.561065,-86.303962
3067,679.0,47861.0,308.0,-81.561065,-86.303962
3067,679.0,47861.0,308.0,-81.561065,-86.303962
3068,679.0,47861.0,308.0,-81.561065,-86.303962
3068,679.0,47861.0,308.0,-81.561065,-86.303962
3069,679.0,47861.0,308.0,-81.561065,-86.303962
3069,1079.0,47755.0,366.0,-83.683837,-90.086975
3070,1079.0,47755.0,366.0,-83.683837,-90.086975
3070,1079.0,47755.0,366.0,-83.683837,-90.086975
3071,1079.0,47755.0,366.0,-83.683837,-90.086975
3071,1079.0,47755.0,366.0,-83.683837,-90.086975
3072,1079.0,47755.0,366.0,-83.683837,-90.086975
3072,1079.0,47755.0,366.0,-83.683837,-90.086975
3073,1079.0,47755.0,366.0,-83.683837,-90.086975
3073,1079.0,47755.0,366.0,-83.683837,-90.086975
3074,599.0,47659.0,361.0,-81.672325,-94.882553
3074,599.0,47659.0,361.0,-81.672325,-94.882553
3075,599.0,47659.0,361.0,-81.672325,-94.882553
3075,599.0,47659.0,361.0,-81.672325,-94.882553
3076,599.0,47659.0,361.0,-81.672325,-94.882553
3076,599.0,47659.0,361.0,-81.672325,-94.882553
3077,599.0,47659.0,361.0,-81.672325,-94.882553
3077,599.0,47659.0,361.0,-81.672325,-94.882553
3078,599.0,47659.0,361.0,-81.672325,-94.882553
3078,599.0,47659.0,361.0,-81.672325,-94.882553
3079,937.0,48074.0,432.0,-84.228271,-95.25708
3079,937.0,48074.0,432.0,-84.228271,-95.25708
3080,937.0,48074.0,432.0,-84.228271,-95.25708
3080,937.0,48074.0,432.0,-84.228271,-95.25708
3081,937.0,48074.0,432.0,-84.228271,-95.25708
3081,937.0,48074.0,432.0,-84.228271,-95.25708
3082,937.0,48074.0,432.0,-84.228271,-95.25708
3082,937.0,48074.0,432.0,-84.228271,-95.25708
3083,937.0,48074.0,432.0,-84.228271,-95.25708
3083,930.0,47956.0,446.0,-82.285141,-88.205001
3084,930.0,47956.0,446.0,-82.285141,-88.205001
3084,930.0,47956.0,446.0,-82.285141,-88.205001
3085,930.0,47956.0,446.0,-82.285141,-88.205001
3085,930.0,47956.0,446.0,-82.285141,-88.205001
3086,930.0,47956.0,446.0,-82.285141,-88.205001
3086,930.0,47956.0,446.0,-82.285141,-88.205001
3087,930.0,47956.0,446.0,-82.285141,-88.205001
3087,930.0,47956.0,446.0,-82.285141,-88.205001
3088,930.0,47956.0,446.0,-82.285141,-88.205001
3088,903.0,47861.0,419.0,-82.31771,-89.950813
3089,903.0,47861.0,419.0,-82.31771,-89.950813
3089,903.0,47861.0,419.0,-82.31771,-89.950813
3090,903.0,47861.0,419.0,-82.31771,-89.950813
3090,903.0,47861.0,419.0,-82.31771,-89.950813
3091,903.0,47861.0,419.0,-82.31771,-89.950813
3091,903.0,47861.0,419.0,-82.31771,-89.950813
3092,903.0,47861.0,419.0,-82.31771,-89.950813
3092,903.0,47861.0,419.0,-82.31771,-89.950813
3093,765.0,47746.0,324.0,-82.445663,-91.847198
3093,765.0,47746.0,324.0,-82.445663,-91.847198
3094,765.0,47746.0,324.0,-82.445663,-91.847198
3094,765.0,47746.0,324.0,-82.445663,-91.847198
3095,765.0,47746.0,324.0,-82.445663,-91.847198
3095,765.0,47746.0,324.0,-82.445663,-91.847198
3096,765.0,47746.0,324.0,-82.445663,-91.847198
3096,765.0,47746.0,324.0,-82.445663,-91.847198
3097,765.0,47746.0,324.0,-82.445663,-91.847198
3097,765.0,47746.0,324.0,-82.445663,-91.847198
3098,583.0,47631.0,362.0,-83.165924,-91.155647
3098,583.0,47631.0,362.0,-83.165924,-91.155647
3099,583.0,47631.0,362.0,-83.165924,-91.155647
3099,583.0,47631.0,362.0,-83.165924,-91.155647
3100,583.0,47631.0,362.0,-83.165924,-91.155647
3100,583.0,47631.0,362.0,-83.165924,-91.155647
3101,583.0,47631.0,362.0,-83.165924,-91.155647
3101,583.0,47631.0,362.0,-83.165924,-91.155647
3102,583.0,47631.0,362.0,-83.165924,-91.155647
3102,600.0,48026.0,418.0,-84.345855,-93.911323
3103,600.0,48026.0,418.0,-84.345855,-93.911323
3103,600.0,48026.0,418.0,-84.345855,-93.911323
3104,600.0,48026.0,418.0,-84.345855,-93.911323
3104,600.0,48026.0,418.0,-84.345855,-93.911323
3105,600.0,48026.0,418.0,-84.345855,-93.911323
3105,600.0,48026.0,418.0,-84.345855,-93.911323
3106,600.0,48026.0,418.0,-84.345855,-93.911323
3106,600.0,48026.0,418.0,-84.345855,-93.911323
3107,635.0,47936.0,409.0,-84.221023,-93.684494
3107,635.0,47936.0,409.0,-84.221023,-93.684494
3108,635.0,47936.0,409.0,-84.221023,-93.684494
3108,635.0,47936.0,409.0,-84.221023,-93.684494
3109,635.0,47936.0,409.0,-84.221023,-93.684494
3109,635.0,47936.0,409.0,-84.221023,-93.684494
3110,635.0,47936.0,409.0,-84.221023,-93.684494
3110,635.0,47936.0,409.0,-84.221023,-93.684494
3111,635.0,47936.0,409.0,-84.221023,-93.684494
3111,635.0,47936.0,409.0,-84.221023,-93.684494
3112,237.0,47391.0,366.0,-83.9748,-94.970459
3112,237.0,47391.0,366.0,-83.9748,-94.970459
3113,237.0,47391.0,366.0,-83.9748,-94.970459
3113,237.0,47391.0,366.0,-83.9748,-94.970459
3114,237.0,47391.0,366.0,-83.9748,-94.970459
3114,237.0,47391.0,366.0,-83.9748,-94.970459
3115,237.0,47391.0,366.0,-83.9748,-94.970459
3115,237.0,47391.0,366.0,-83.9748,-94.970459
3116,237.0,47391.0,366.0,-83.9748,-94.970459
3116,411.0,47691.0,361.0,-88.255058,-100.72245
3117,411.0,47691.0,361.0,-88.255058,-100.72245
3117,411.0,47691.0,361.0,-88.255058,-100.72245
3118,411.0,47691.0,361.0,-88.255058,-100.72245
3118,411.0,47691.0,361.0,-88.255058,-100.72245
3119,411.0,47691.0,361.0,-88.255058,-100.72245
3119,411.0,47691.0,361.0,-88.255058,-100.72245
3120,411.0,47691.0,361.0,-88.255058,-100.72245
3120,411.0,47691.0,361.0,-88.255058,-100.72245
3121,411.0,47691.0,361.0,-88.255058,-100.72245
3121,491.0,47627.0,365.0,-85.86412,-98.618797
3122,491.0,47627.0,365.0,-85.86412,-98.618797
3122,491.0,47627.0,365.0,-85.86412,-98.618797
3123,491.0,47627.0,365.0,-85.86412,-98.618797
3123,491.0,47627.0,365.0,-85.86412,-98.618797
3124,491.0,47627.0,365.0,-85.86412,-98.618797
3124,491.0,47627.0,365.0,-85.86412,-98.618797
3125,491.0,47627.0,365.0,-85.86412,-98.618797
3125,491.0,47627.0,365.0,-85.86412,-98.618797
3126,678.0,47459.0,361.0,-85.09172,-88.85057
3126,678.0,47459.0,361.0,-85.09172,-88.85057
3127,678.0,47459.0,361.0,-85.09172,-88.85057
3127,678.0,47459.0,361.0,-85.09172,-88.85057
3128,678.0,47459.0,361.0,-85.09172,-88.85057
3128,678.0,47459.0,361.0,-85.09172,-88.85057
3129,678.0,47459.0,361.0,-85.09172,-88.85057
3129,678.0,47459.0,361.0,-85.09172,-88.85057
3130,678.0,47459.0,361.0,-85.09172,-88.85057
3130,678.0,47459.0,361.0,-85.09172,-88.85057
3131,1026.0,47826.0,527.0,-83.690238,-98.678817
3131,1026.0,47826.0,527.0,-83.690238,-98.678817
3132,1026.0,47826.0,527.0,-83.690238,-98.678817
3132,1026.0,47826.0,527.0,-83.690238,-98.678817
3133,1026.0,47826.0,527.0,-83.690238,-98.678817
3133,1026.0,47826.0,527.0,-83.690238,-98.678817
3134,1026.0,47826.0,527.0,-83.690238,-98.678817
3134,1026.0,47826.0,527.0,-83.690238,-98.678817
3135,1026.0,47826.0,527.0,-83.690238,-98.678817
3135,862.0,47694.0,405.0,-81.891067,-93.524063
3136,862.0,47694.0,405.0,-81.891067,-93.524063
3136,862.0,47694.0,405.0,-81.891067,-93.524063
3137,862.0,47694.0,405.0,-81.891067,-93.524063
3137,862.0,47694.0,405.0,-81.891067,-93.524063
3138,862.0,47694.0,405.0,-81.891067,-93.524063
3138,862.0,47694.0,405.0,-81.891067,-93.524063
3139,862.0,47694.0,405.0,-81.891067,-93.524063
3139,862.0,47694.0,405.0,-81.891067,-93.524063
3140,862.0,47694.0,405.0,-81.891067,-93.524063
3140,844.0,47555.0,478.0,-82.647468,-96.031166
3141,844.0,47555.0,478.0,-82.647468,-96.031166
3141,844.0,47555.0,478.0,-82.647468,-96.031166
3142,844.0,47555.0,478.0,-82.647468,-96.031166
3142,844.0,47555.0,478.0,-82.647468,-96.031166
3143,844.0,47555.0,478.0,-82.647468,-96.031166
3143,844.0,47555.0,478.0,-82.647468,-96.031166
3144,844.0,47555.0,478.0,-82.647468,-96.031166
3144,844.0,47555.0,478.0,-82.647468,-96.031166
3145,805.0,47435.0,457.0,-82.739112,-96.105117
3145,805.0,47435.0,457.0,-82.739112,-96.105117
3146,805.0,47435.0,457.0,-82.739112,-96.105117
3146,805.0,47435.0,457.0,-82.739112,-96.105117
3147,805.0,47435.0,457.0,-82.739112,-96.105117
3147,805.0,47435.0,457.0,-82.739112,-96.105117
3148,805.0,47435.0,457.0,-82.739112,-96.105117
3148,805.0,47435.0,457.0,-82.739112,-96.105117
3149,805.0,47435.0,457.0,-82.739112,-96.105117
3149,651.0,47957.0,360.0,-82.94458,-98.212249
3150,651.0,47957.0,360.0,-82.94458,-98.212249
3150,651.0,47957.0,360.0,-82.94458,-98.212249
3151,651.0,47957.0,360.0,-82.94458,-98.212249
3151,651.0,47957.0,360.0,-82.94458,-98.212249
3152,651.0,47957.0,360.0,-82.94458,-98.212249
3152,651.0,47957.0,360.0,-82.94458,-98.212249
3153,651.0,47957.0,360.0,-82.94458,-98.212249
3153,651.0,47957.0,360.0,-82.94458,-98.212249
3154,425.0,47938.0,363.0,-83.866729,-88.061141
3154,425.0,47938.0,363.0,-83.866729,-88.061141
3155,425.0,47938.0,363.0,-83.866729,-88.061141
3155,425.0,47938.0,363.0,-83.866729,-88.061141
3156,425.0,47938.0,363.0,-83.866729,-88.061141
3156,425.0,47938.0,363.0,-83.866729,-88.061141
3157,425.0,47938.0,363.0,-83.866729,-88.061141
3157,425.0,47938.0,363.0,-83.866729,-88.061141
3158,425.0,47938.0,363.0,-83.866729,-88.061141
3158,425.0,47938.0,363.0,-83.866729,-88.061141
3159,560.0,47720.0,390.0,-85.71865,-90.703949
3159,560.0,47720.0,390.0,-85.71865,-90.703949
3160,560.0,47720.0,390.0,-85.71865,-90.703949
3160,560.0,47720.0,390.0,-85.71865,-90.703949
3161,560.0,47720.0,390.0,-85.71865,-90.703949
3161,560.0,47720.0,390.0,-85.71865,-90.703949
3162,560.0,47720.0,390.0,-85.71865,-90.703949
3162,560.0,47720.0,390.0,-85.71865,-90.703949
3163,560.0,47720.0,390.0,-85.71865,-90.703949
3163,322.0,47533.0,364.0,-84.52066,-94.400833
3164,322.0,47533.0,364.0,-84.52066,-94.400833
3164,322.0,47533.0,364.0,-84.52066,-94.400833
3165,322.0,47533.0,364.0,-84.52066,-94.400833
3165,322.0,47533.0,364.0,-84.52066,-94.400833
3166,322.0,47533.0,364.0,-84.52066,-94.400833
3166,322.0,47533.0,364.0,-84.52066,-94.400833
3167,322.0,47533.0,364.0,-84.52066,-94.400833
3167,322.0,47533.0,364.0,-84.52066,-94.400833
3168,422.0,47499.0,358.0,-86.92398,-106.641258
3168,422.0,47499.0,358.0,-86.92398,-106.641258
3169,422.0,47499.0,358.0,-86.92398,-106.641258
3169,422.0,47499.0,358.0,-86.92398,-106.641258
3170,422.0,47499.0,358.0,-86.92398,-106.641258
3170,422.0,47499.0,358.0,-86.92398,-106.641258
3171,422.0,47499.0,358.0,-86.92398,-106.641258
3171,422.0,47499.0,358.0,-86.92398,-106.641258
3172,422.0,47499.0,358.0,-86.92398,-106.641258
3172,422.0,47499.0,358.0,-86.92398,-106.641258
3173,527.0,47893.0,363.0,-85.749412,-95.970153
3173,527.0,47893.0,363.0,-85.749412,-95.970153
3174,527.0,47893.0,363.0,-85.749412,-95.970153
3174,527.0,47893.0,363.0,-85.749412,-95.970153
3175,527.0,47893.0,363.0,-85.749412,-95.970153
3175,527.0,47893.0,363.0,-85.749412,-95.970153
3176,527.0,47893.0,363.0,-85.749412,-95.970153
3176,527.0,47893.0,363.0,-85.749412,-95.970153
3177,527.0,47893.0,363.0,-85.749412,-95.970153
3177,381.0,47771.0,362.0,-84.784431,-95.132148
3178,381.0,47771.0,362.0,-84.784431,-95.132148
3178,381.0,47771.0,362.0,-84.784431,-95.132148
3179,381.0,47771.0,362.0,-84.784431,-95.132148
3179,381.0,47771.0,362.0,-84.784431,-95.132148
3180,381.0,47771.0,362.0,-84.784431,-95.132148
3180,381.0,47771.0,362.0,-84.784431,-95.132148
3181,381.0,47771.0,362.0,-84.784431,-95.132148
3181,381.0,47771.0,362.0,-84.784431,-95.132148
3182,381.0,47771.0,362.0,-84.784431,-95.132148
3182,574.0,47669.0,413.0,-86.19329,-97.950363
3183,574.0,47669.0,413.0,-86.19329,-97.950363
3183,574.0,47669.0,413.0,-86.19329,-97.950363
3184,574.0,47669.0,413.0,-86.19329,-97.950363
3184,574.0,47669.0,413.0,-86.19329,-97.950363
3185,574.0,47669.0,413.0,-86.19329,-97.950363
3185,574.0,47669.0,413.0,-86.19329,-97.950363
3186,574.0,47669.0,413.0,-86.19329,-97.950363
3186,574.0,47669.0,413.0,-86.19329,-97.950363
3187,627.0,47739.0,362.0,-84.413421,-103.304512
3187,627.0,47739.0,362.0,-84.413421,-103.304512
3188,627.0,47739.0,362.0,-84.413421,-103.304512
3188,627.0,47739.0,362.0,-84.413421,-103.304512
3189,627.0,47739.0,362.0,-84.413421,-103.304512
3189,627.0,47739.0,362.0,-84.413421,-103.304512
3190,627.0,47739.0,362.0,-84.413421,-103.304512
3190,627.0,47739.0,362.0,-84.413421,-103.304512
3191,627.0,47739.0,362.0,-84.413421,-103.304512
3191,617.0,47631.0,506.0,-84.029861,-88.264999
3192,617.0,47631.0,506.0,-84.029861,-88.264999
3192,617.0,47631.0,506.0,-84.029861,-88.264999
3193,617.0,47631.0,506.0,-84.029861,-88.264999
3193,617.0,47631.0,506.0,-84.029861,-88.264999
3194,617.0,47631.0,506.0,-84.029861,-88.264999
3194,617.0,47631.0,506.0,-84.029861,-88.264999
3195,617.0,47631.0,506.0,-84.029861,-88.264999
3195,617.0,47631.0,506.0,-84.029861,-88.264999
3196,617.0,47631.0,506.0,-84.029861,-88.264999
3196,556.0,48044.0,438.0,-84.099685,-86.834182
3197,556.0,48044.0,438.0,-84.099685,-86.834182
3197,556.0,48044.0,438.0,-84.099685,-86.834182
3198,556.0,48044.0,438.0,-84.099685,-86.834182
3198,556.0,48044.0,438.0,-84.099685,-86.834182
3199,556.0,48044.0,438.0,-84.099685,-86.834182
3199,556.0,48044.0,438.0,-84.099685,-86.834182
3200,556.0,48044.0,438.0,-84.099685,-86.834182
3200,556.0,48044.0,438.0,-84.099685,-86.834182
3201,661.0,47800.0,448.0,-84.551788,-86.310356
3201,661.0,47800.0,448.0,-84.551788,-86.310356
3202,661.0,47800.0,448.0,-84.551788,-86.310356
3202,661.0,47800.0,448.0,-84.551788,-86.310356
3203,661.0,47800.0,448.0,-84.551788,-86.310356
3203,661.0,47800.0,448.0,-84.551788,-86.310356
3204,661.0,47800.0,448.0,-84.551788,-86.310356
3204,661.0,47800.0,448.0,-84.551788,-86.310356
3205,661.0,47800.0,448.0,-84.551788,-86.310356
3205,371.0,47737.0,419.0,-83.800521,-98.574737
3206,371.0,47737.0,419.0,-83.800521,-98.574737
3206,371.0,47737.0,419.0,-83.800521,-98.574737
3207,371.0,47737.0,419.0,-83.800521,-98.574737
3207,371.0,47737.0,419.0,-83.800521,-98.574737
3208,371.0,47737.0,419.0,-83.800521,-98.574737
3208,371.0,47737.0,419.0,-83.800521,-98.574737
3209,371.0,47737.0,419.0,-83.800521,-98.574737
3209,371.0,47737.0,419.0,-83.800521,-98.574737
3210,371.0,47737.0,419.0,-83.800521,-98.574737
3210,304.0,47649.0,411.0,-86.308799,-96.719635
3211,304.0,47649.0,411.0,-86.308799,-96.719635
