acquisition,RX_level,RX_difference,F2_std_noise,std_noise
60,-79.363815,1.999237,7.52000004,28.0
61,-79.721099,1.863907,7.125,32.0
61,-79.721099,1.863907,7.125,32.0
61,-79.721099,1.863907,7.125,32.0
61,-79.721099,1.863907,7.125,32.0
62,-79.721099,1.863907,7.125,32.0
62,-81.114089,5.076912,3.5459998,20.0
62,-81.114089,5.076912,3.5459998,20.0
62,-81.114089,5.076912,3.5459998,20.0
63,-81.114089,5.076912,3.5459998,20.0
63,-81.456405,15.296898,1.27099992,24.0
63,-81.456405,15.296898,1.27099992,24.0
63,-81.456405,15.296898,1.27099992,24.0
64,-81.456405,15.296898,1.27099992,24.0
64,-81.456405,15.296898,1.27099992,24.0
64,-82.211608,9.661644,2.89900008,24.0
64,-82.211608,9.661644,2.89900008,24.0
65,-82.211608,9.661644,2.89900008,24.0
65,-82.211608,9.661644,2.89900008,24.0
65,-81.283721,9.237305,2.20700016,24.0
65,-81.283721,9.237305,2.20700016,24.0
66,-81.283721,9.237305,2.20700016,24.0
66,-81.283721,9.237305,2.20700016,24.0
66,-81.283721,9.237305,2.20700016,24.0
66,-81.171096,6.776367,4.00600008,24.0
67,-81.171096,6.776367,4.00600008,24.0
67,-81.171096,6.776367,4.00600008,24.0
67,-81.171096,6.776367,4.00600008,24.0
67,-81.043876,2.909828,6.47899968,24.0
68,-81.043876,2.909828,6.47899968,24.0
68,-81.043876,2.909828,6.47899968,24.0
68,-81.043876,2.909828,6.47899968,24.0
68,-81.043876,2.909828,6.47899968,24.0
69,-80.39785,2.908615,6.910999759999999,28.0
69,-80.39785,2.908615,6.910999759999999,28.0
69,-80.39785,2.908615,6.910999759999999,28.0
69,-80.39785,2.908615,6.910999759999999,28.0
70,-80.09642,3.15377,6.86800016,28.0
70,-80.09642,3.15377,6.86800016,28.0
70,-80.09642,3.15377,6.86800016,28.0
70,-80.09642,3.15377,6.86800016,28.0
71,-80.09642,3.15377,6.86800016,28.0
71,-80.443107,3.017578,6.78900012,28.0
71,-80.443107,3.017578,6.78900012,28.0
71,-80.443107,3.017578,6.78900012,28.0
72,-80.443107,3.017578,6.78900012,28.0
72,-80.651214,3.013756,6.6679998000000005,28.0
72,-80.651214,3.013756,6.6679998000000005,28.0
72,-80.651214,3.013756,6.6679998000000005,28.0
73,-80.651214,3.013756,6.6679998000000005,28.0
73,-80.651214,3.013756,6.6679998000000005,28.0
73,-80.906753,3.082153,6.579999839999999,24.0
73,-80.906753,3.082153,6.579999839999999,24.0
74,-80.906753,3.082153,6.579999839999999,24.0
74,-80.906753,3.082153,6.579999839999999,24.0
74,-81.26902,4.118195,5.39200008,24.0
74,-81.26902,4.118195,5.39200008,24.0
