acquisition,CIR,FirstPathPL,maxNoise,RX_level,FPPL
40,2015.0,48032.0,2222.0,-78.803154,-81.187133
40,2015.0,48032.0,2222.0,-78.803154,-81.187133
41,2015.0,48032.0,2222.0,-78.803154,-81.187133
41,1958.0,48083.0,2035.0,-78.959785,-81.378669
42,1958.0,48083.0,2035.0,-78.959785,-81.378669
42,1958.0,48083.0,2035.0,-78.959785,-81.378669
43,1958.0,48083.0,2035.0,-78.959785,-81.378669
43,1958.0,48083.0,2035.0,-78.959785,-81.378669
44,1958.0,48083.0,2035.0,-78.959785,-81.378669
44,1958.0,48083.0,2035.0,-78.959785,-81.378669
45,1958.0,48083.0,2035.0,-78.959785,-81.378669
45,1958.0,48083.0,2035.0,-78.959785,-81.378669
46,1958.0,48083.0,2035.0,-78.959785,-81.378669
46,1953.0,48086.0,1738.0,-79.084411,-81.014625
47,1953.0,48086.0,1738.0,-79.084411,-81.014625
47,1953.0,48086.0,1738.0,-79.084411,-81.014625
48,1953.0,48086.0,1738.0,-79.084411,-81.014625
48,1953.0,48086.0,1738.0,-79.084411,-81.014625
49,1953.0,48086.0,1738.0,-79.084411,-81.014625
49,1953.0,48086.0,1738.0,-79.084411,-81.014625
50,1953.0,48086.0,1738.0,-79.084411,-81.014625
50,1953.0,48086.0,1738.0,-79.084411,-81.014625
51,2175.0,48086.0,1951.0,-79.09552,-80.917373
51,2175.0,48086.0,1951.0,-79.09552,-80.917373
52,2175.0,48086.0,1951.0,-79.09552,-80.917373
52,2175.0,48086.0,1951.0,-79.09552,-80.917373
53,2175.0,48086.0,1951.0,-79.09552,-80.917373
53,2175.0,48086.0,1951.0,-79.09552,-80.917373
54,2175.0,48086.0,1951.0,-79.09552,-80.917373
54,2175.0,48086.0,1951.0,-79.09552,-80.917373
55,2175.0,48086.0,1951.0,-79.09552,-80.917373
55,2139.0,48095.0,2060.0,-78.627944,-80.796905
56,2139.0,48095.0,2060.0,-78.627944,-80.796905
56,2139.0,48095.0,2060.0,-78.627944,-80.796905
57,2139.0,48095.0,2060.0,-78.627944,-80.796905
57,2139.0,48095.0,2060.0,-78.627944,-80.796905
58,2139.0,48095.0,2060.0,-78.627944,-80.796905
58,2139.0,48095.0,2060.0,-78.627944,-80.796905
59,2139.0,48095.0,2060.0,-78.627944,-80.796905
59,2139.0,48095.0,2060.0,-78.627944,-80.796905
60,2139.0,48095.0,2060.0,-78.627944,-80.796905
60,1984.0,48078.0,2262.0,-79.027122,-82.446052
61,1984.0,48078.0,2262.0,-79.027122,-82.446052
61,1984.0,48078.0,2262.0,-79.027122,-82.446052
62,1984.0,48078.0,2262.0,-79.027122,-82.446052
62,1984.0,48078.0,2262.0,-79.027122,-82.446052
63,1984.0,48078.0,2262.0,-79.027122,-82.446052
63,1984.0,48078.0,2262.0,-79.027122,-82.446052
64,1984.0,48078.0,2262.0,-79.027122,-82.446052
64,1984.0,48078.0,2262.0,-79.027122,-82.446052
65,2275.0,48078.0,1588.0,-79.027122,-81.106857
65,2275.0,48078.0,1588.0,-79.027122,-81.106857
66,2275.0,48078.0,1588.0,-79.027122,-81.106857
66,2275.0,48078.0,1588.0,-79.027122,-81.106857
67,2275.0,48078.0,1588.0,-79.027122,-81.106857
67,2275.0,48078.0,1588.0,-79.027122,-81.106857
68,2275.0,48078.0,1588.0,-79.027122,-81.106857
68,2275.0,48078.0,1588.0,-79.027122,-81.106857
69,2275.0,48078.0,1588.0,-79.027122,-81.106857
69,2275.0,48078.0,1588.0,-79.027122,-81.106857
70,1880.0,48082.0,2075.0,-78.432724,-82.265419
70,1880.0,48082.0,2075.0,-78.432724,-82.265419
71,1880.0,48082.0,2075.0,-78.432724,-82.265419
71,1880.0,48082.0,2075.0,-78.432724,-82.265419
72,1880.0,48082.0,2075.0,-78.432724,-82.265419
72,1880.0,48082.0,2075.0,-78.432724,-82.265419
73,1880.0,48082.0,2075.0,-78.432724,-82.265419
73,1880.0,48082.0,2075.0,-78.432724,-82.265419
74,1880.0,48082.0,2075.0,-78.432724,-82.265419
74,2066.0,48074.0,1959.0,-79.260963,-81.992912
75,2066.0,48074.0,1959.0,-79.260963,-81.992912
75,2066.0,48074.0,1959.0,-79.260963,-81.992912
76,2066.0,48074.0,1959.0,-79.260963,-81.992912
76,2066.0,48074.0,1959.0,-79.260963,-81.992912
77,2066.0,48074.0,1959.0,-79.260963,-81.992912
77,2066.0,48074.0,1959.0,-79.260963,-81.992912
78,2066.0,48074.0,1959.0,-79.260963,-81.992912
78,2066.0,48074.0,1959.0,-79.260963,-81.992912
79,2066.0,48074.0,1959.0,-79.260963,-81.992912
79,2251.0,48097.0,2050.0,-78.851234,-81.937011
80,2251.0,48097.0,2050.0,-78.851234,-81.937011
80,2251.0,48097.0,2050.0,-78.851234,-81.937011
81,2251.0,48097.0,2050.0,-78.851234,-81.937011
81,2251.0,48097.0,2050.0,-78.851234,-81.937011
82,2251.0,48097.0,2050.0,-78.851234,-81.937011
82,2251.0,48097.0,2050.0,-78.851234,-81.937011
83,2251.0,48097.0,2050.0,-78.851234,-81.937011
83,2251.0,48097.0,2050.0,-78.851234,-81.937011
84,2322.0,48117.0,2037.0,-78.478782,-81.667488
84,2322.0,48117.0,2037.0,-78.478782,-81.667488
85,2322.0,48117.0,2037.0,-78.478782,-81.667488
85,2322.0,48117.0,2037.0,-78.478782,-81.667488
86,2322.0,48117.0,2037.0,-78.478782,-81.667488
86,2322.0,48117.0,2037.0,-78.478782,-81.667488
87,2322.0,48117.0,2037.0,-78.478782,-81.667488
87,2322.0,48117.0,2037.0,-78.478782,-81.667488
88,2322.0,48117.0,2037.0,-78.478782,-81.667488
88,2322.0,48117.0,2037.0,-78.478782,-81.667488
89,2103.0,48135.0,1613.0,-78.343917,-81.587318
89,2103.0,48135.0,1613.0,-78.343917,-81.587318
90,2103.0,48135.0,1613.0,-78.343917,-81.587318
90,2103.0,48135.0,1613.0,-78.343917,-81.587318
91,2103.0,48135.0,1613.0,-78.343917,-81.587318
91,2103.0,48135.0,1613.0,-78.343917,-81.587318
92,2103.0,48135.0,1613.0,-78.343917,-81.587318
92,2103.0,48135.0,1613.0,-78.343917,-81.587318
93,2103.0,48135.0,1613.0,-78.343917,-81.587318
93,2079.0,47638.0,1807.0,-78.774147,-82.092231
94,2079.0,47638.0,1807.0,-78.774147,-82.092231
94,2079.0,47638.0,1807.0,-78.774147,-82.092231
95,2079.0,47638.0,1807.0,-78.774147,-82.092231
95,2079.0,47638.0,1807.0,-78.774147,-82.092231
96,2079.0,47638.0,1807.0,-78.774147,-82.092231
96,2079.0,47638.0,1807.0,-78.774147,-82.092231
97,2079.0,47638.0,1807.0,-78.774147,-82.092231
97,2079.0,47638.0,1807.0,-78.774147,-82.092231
98,1850.0,47647.0,1850.0,-78.823997,-80.78791
98,1850.0,47647.0,1850.0,-78.823997,-80.78791
99,1850.0,47647.0,1850.0,-78.823997,-80.78791
99,1850.0,47647.0,1850.0,-78.823997,-80.78791
100,1850.0,47647.0,1850.0,-78.823997,-80.78791
100,1850.0,47647.0,1850.0,-78.823997,-80.78791
101,1850.0,47647.0,1850.0,-78.823997,-80.78791
101,1850.0,47647.0,1850.0,-78.823997,-80.78791
102,1850.0,47647.0,1850.0,-78.823997,-80.78791
102,1850.0,47647.0,1850.0,-78.823997,-80.78791
103,2288.0,47654.0,1896.0,-79.330818,-81.059059
103,2288.0,47654.0,1896.0,-79.330818,-81.059059
104,2288.0,47654.0,1896.0,-79.330818,-81.059059
104,2288.0,47654.0,1896.0,-79.330818,-81.059059
105,2288.0,47654.0,1896.0,-79.330818,-81.059059
105,2288.0,47654.0,1896.0,-79.330818,-81.059059
106,2288.0,47654.0,1896.0,-79.330818,-81.059059
106,2288.0,47654.0,1896.0,-79.330818,-81.059059
107,2288.0,47654.0,1896.0,-79.330818,-81.059059
107,2137.0,47694.0,2071.0,-78.407981,-81.795555
108,2137.0,47694.0,2071.0,-78.407981,-81.795555
108,2137.0,47694.0,2071.0,-78.407981,-81.795555
109,2137.0,47694.0,2071.0,-78.407981,-81.795555
109,2137.0,47694.0,2071.0,-78.407981,-81.795555
110,2137.0,47694.0,2071.0,-78.407981,-81.795555
110,2137.0,47694.0,2071.0,-78.407981,-81.795555
111,2137.0,47694.0,2071.0,-78.407981,-81.795555
111,2071.0,47714.0,1932.0,-78.70449,-81.694252
112,2071.0,47714.0,1932.0,-78.70449,-81.694252
112,2071.0,47714.0,1932.0,-78.70449,-81.694252
113,2071.0,47714.0,1932.0,-78.70449,-81.694252
113,2071.0,47714.0,1932.0,-78.70449,-81.694252
114,2071.0,47714.0,1932.0,-78.70449,-81.694252
114,2071.0,47714.0,1932.0,-78.70449,-81.694252
115,2071.0,47714.0,1932.0,-78.70449,-81.694252
115,2071.0,47714.0,1932.0,-78.70449,-81.694252
116,2071.0,47714.0,1932.0,-78.70449,-81.694252
116,2131.0,47747.0,1765.0,-78.840736,-81.642517
117,2131.0,47747.0,1765.0,-78.840736,-81.642517
117,2131.0,47747.0,1765.0,-78.840736,-81.642517
118,2131.0,47747.0,1765.0,-78.840736,-81.642517
118,2131.0,47747.0,1765.0,-78.840736,-81.642517
119,2131.0,47747.0,1765.0,-78.840736,-81.642517
119,2131.0,47747.0,1765.0,-78.840736,-81.642517
120,2131.0,47747.0,1765.0,-78.840736,-81.642517
120,2131.0,47747.0,1765.0,-78.840736,-81.642517
121,1943.0,47745.0,2045.0,-78.716705,-81.561119
121,1943.0,47745.0,2045.0,-78.716705,-81.561119
122,1943.0,47745.0,2045.0,-78.716705,-81.561119
122,1943.0,47745.0,2045.0,-78.716705,-81.561119
123,1943.0,47745.0,2045.0,-78.716705,-81.561119
123,1943.0,47745.0,2045.0,-78.716705,-81.561119
124,1943.0,47745.0,2045.0,-78.716705,-81.561119
124,1943.0,47745.0,2045.0,-78.716705,-81.561119
125,1943.0,47745.0,2045.0,-78.716705,-81.561119
125,1943.0,47745.0,2045.0,-78.716705,-81.561119
126,2049.0,47780.0,2365.0,-79.117813,-82.229675
126,2049.0,47780.0,2365.0,-79.117813,-82.229675
127,2049.0,47780.0,2365.0,-79.117813,-82.229675
127,2049.0,47780.0,2365.0,-79.117813,-82.229675
128,2049.0,47780.0,2365.0,-79.117813,-82.229675
128,2049.0,47780.0,2365.0,-79.117813,-82.229675
129,2049.0,47780.0,2365.0,-79.117813,-82.229675
129,2049.0,47780.0,2365.0,-79.117813,-82.229675
130,2049.0,47780.0,2365.0,-79.117813,-82.229675
130,2147.0,47821.0,2086.0,-78.887115,-81.938926
131,2147.0,47821.0,2086.0,-78.887115,-81.938926
131,2147.0,47821.0,2086.0,-78.887115,-81.938926
132,2147.0,47821.0,2086.0,-78.887115,-81.938926
132,2147.0,47821.0,2086.0,-78.887115,-81.938926
133,2147.0,47821.0,2086.0,-78.887115,-81.938926
133,2147.0,47821.0,2086.0,-78.887115,-81.938926
134,2147.0,47821.0,2086.0,-78.887115,-81.938926
134,2147.0,47821.0,2086.0,-78.887115,-81.938926
135,2040.0,47869.0,1615.0,-78.684219,-82.512229
135,2040.0,47869.0,1615.0,-78.684219,-82.512229
136,2040.0,47869.0,1615.0,-78.684219,-82.512229
136,2040.0,47869.0,1615.0,-78.684219,-82.512229
137,2040.0,47869.0,1615.0,-78.684219,-82.512229
137,2040.0,47869.0,1615.0,-78.684219,-82.512229
138,2040.0,47869.0,1615.0,-78.684219,-82.512229
138,2040.0,47869.0,1615.0,-78.684219,-82.512229
139,2040.0,47869.0,1615.0,-78.684219,-82.512229
139,2232.0,47918.0,1714.0,-78.906234,-82.312011
140,2232.0,47918.0,1714.0,-78.906234,-82.312011
140,2232.0,47918.0,1714.0,-78.906234,-82.312011
141,2232.0,47918.0,1714.0,-78.906234,-82.312011
141,2232.0,47918.0,1714.0,-78.906234,-82.312011
142,2232.0,47918.0,1714.0,-78.906234,-82.312011
142,2232.0,47918.0,1714.0,-78.906234,-82.312011
143,2232.0,47918.0,1714.0,-78.906234,-82.312011
143,2232.0,47918.0,1714.0,-78.906234,-82.312011
144,2232.0,47918.0,1714.0,-78.906234,-82.312011
144,2097.0,47958.0,1959.0,-78.515594,-82.465072
145,2097.0,47958.0,1959.0,-78.515594,-82.465072
145,2097.0,47958.0,1959.0,-78.515594,-82.465072
146,2097.0,47958.0,1959.0,-78.515594,-82.465072
146,2097.0,47958.0,1959.0,-78.515594,-82.465072
147,2097.0,47958.0,1959.0,-78.515594,-82.465072
147,2097.0,47958.0,1959.0,-78.515594,-82.465072
148,2097.0,47958.0,1959.0,-78.515594,-82.465072
148,2097.0,47958.0,1959.0,-78.515594,-82.465072
149,2059.0,47990.0,1747.0,-78.786552,-82.388275
149,2059.0,47990.0,1747.0,-78.786552,-82.388275
150,2059.0,47990.0,1747.0,-78.786552,-82.388275
150,2059.0,47990.0,1747.0,-78.786552,-82.388275
151,2059.0,47990.0,1747.0,-78.786552,-82.388275
151,2059.0,47990.0,1747.0,-78.786552,-82.388275
152,2059.0,47990.0,1747.0,-78.786552,-82.388275
152,2059.0,47990.0,1747.0,-78.786552,-82.388275
153,2059.0,47990.0,1747.0,-78.786552,-82.388275
153,1855.0,48056.0,2075.0,-78.865974,-83.631156
154,1855.0,48056.0,2075.0,-78.865974,-83.631156
154,1855.0,48056.0,2075.0,-78.865974,-83.631156
155,1855.0,48056.0,2075.0,-78.865974,-83.631156
155,1855.0,48056.0,2075.0,-78.865974,-83.631156
156,1855.0,48056.0,2075.0,-78.865974,-83.631156
156,1855.0,48056.0,2075.0,-78.865974,-83.631156
157,1855.0,48056.0,2075.0,-78.865974,-83.631156
157,1855.0,48056.0,2075.0,-78.865974,-83.631156
158,1855.0,48056.0,2075.0,-78.865974,-83.631156
158,2063.0,48092.0,1805.0,-79.319099,-82.556869
159,2063.0,48092.0,1805.0,-79.319099,-82.556869
159,2063.0,48092.0,1805.0,-79.319099,-82.556869
160,2063.0,48092.0,1805.0,-79.319099,-82.556869
160,2063.0,48092.0,1805.0,-79.319099,-82.556869
161,2063.0,48092.0,1805.0,-79.319099,-82.556869
161,2063.0,48092.0,1805.0,-79.319099,-82.556869
162,2063.0,48092.0,1805.0,-79.319099,-82.556869
162,2063.0,48092.0,1805.0,-79.319099,-82.556869
163,2193.0,47648.0,1714.0,-78.857543,-81.81903
163,2193.0,47648.0,1714.0,-78.857543,-81.81903
164,2193.0,47648.0,1714.0,-78.857543,-81.81903
164,2193.0,47648.0,1714.0,-78.857543,-81.81903
165,2193.0,47648.0,1714.0,-78.857543,-81.81903
165,2193.0,47648.0,1714.0,-78.857543,-81.81903
166,2193.0,47648.0,1714.0,-78.857543,-81.81903
166,2193.0,47648.0,1714.0,-78.857543,-81.81903
167,2193.0,47648.0,1714.0,-78.857543,-81.81903
167,1970.0,47704.0,1640.0,-78.592155,-81.788757
168,1970.0,47704.0,1640.0,-78.592155,-81.788757
168,1970.0,47704.0,1640.0,-78.592155,-81.788757
169,1970.0,47704.0,1640.0,-78.592155,-81.788757
169,1970.0,47704.0,1640.0,-78.592155,-81.788757
170,1970.0,47704.0,1640.0,-78.592155,-81.788757
170,1970.0,47704.0,1640.0,-78.592155,-81.788757
171,1970.0,47704.0,1640.0,-78.592155,-81.788757
171,1970.0,47704.0,1640.0,-78.592155,-81.788757
172,1970.0,47704.0,1640.0,-78.592155,-81.788757
172,2129.0,47783.0,2172.0,-79.057876,-82.506309
173,2129.0,47783.0,2172.0,-79.057876,-82.506309
173,2129.0,47783.0,2172.0,-79.057876,-82.506309
174,2129.0,47783.0,2172.0,-79.057876,-82.506309
174,2129.0,47783.0,2172.0,-79.057876,-82.506309
175,2129.0,47783.0,2172.0,-79.057876,-82.506309
175,2129.0,47783.0,2172.0,-79.057876,-82.506309
176,2129.0,47783.0,2172.0,-79.057876,-82.506309
176,2129.0,47783.0,2172.0,-79.057876,-82.506309
177,1830.0,47835.0,1994.0,-78.720779,-82.887084
177,1830.0,47835.0,1994.0,-78.720779,-82.887084
178,1830.0,47835.0,1994.0,-78.720779,-82.887084
178,1830.0,47835.0,1994.0,-78.720779,-82.887084
179,1830.0,47835.0,1994.0,-78.720779,-82.887084
179,1830.0,47835.0,1994.0,-78.720779,-82.887084
180,1830.0,47835.0,1994.0,-78.720779,-82.887084
180,1830.0,47835.0,1994.0,-78.720779,-82.887084
181,1830.0,47835.0,1994.0,-78.720779,-82.887084
181,1830.0,47835.0,1994.0,-78.720779,-82.887084
182,2159.0,47903.0,1822.0,-79.378028,-82.663085
182,2159.0,47903.0,1822.0,-79.378028,-82.663085
183,2159.0,47903.0,1822.0,-79.378028,-82.663085
183,2159.0,47903.0,1822.0,-79.378028,-82.663085
184,2159.0,47903.0,1822.0,-79.378028,-82.663085
184,2159.0,47903.0,1822.0,-79.378028,-82.663085
185,2159.0,47903.0,1822.0,-79.378028,-82.663085
185,2159.0,47903.0,1822.0,-79.378028,-82.663085
186,2159.0,47903.0,1822.0,-79.378028,-82.663085
186,2072.0,47949.0,1541.0,-78.660011,-84.186866
187,2072.0,47949.0,1541.0,-78.660011,-84.186866
187,2072.0,47949.0,1541.0,-78.660011,-84.186866
188,2072.0,47949.0,1541.0,-78.660011,-84.186866
188,2072.0,47949.0,1541.0,-78.660011,-84.186866
189,2072.0,47949.0,1541.0,-78.660011,-84.186866
189,2072.0,47949.0,1541.0,-78.660011,-84.186866
190,2072.0,47949.0,1541.0,-78.660011,-84.186866
190,2072.0,47949.0,1541.0,-78.660011,-84.186866
191,2072.0,47949.0,1541.0,-78.660011,-84.186866
191,1797.0,47940.0,1623.0,-78.838638,-83.901039
192,1797.0,47940.0,1623.0,-78.838638,-83.901039
192,1797.0,47940.0,1623.0,-78.838638,-83.901039
193,1797.0,47940.0,1623.0,-78.838638,-83.901039
193,1797.0,47940.0,1623.0,-78.838638,-83.901039
194,1797.0,47940.0,1623.0,-78.838638,-83.901039
194,1797.0,47940.0,1623.0,-78.838638,-83.901039
195,1797.0,47940.0,1623.0,-78.838638,-83.901039
195,1797.0,47940.0,1623.0,-78.838638,-83.901039
196,1883.0,47995.0,2028.0,-79.457061,-82.02552
196,1883.0,47995.0,2028.0,-79.457061,-82.02552
197,1883.0,47995.0,2028.0,-79.457061,-82.02552
197,1883.0,47995.0,2028.0,-79.457061,-82.02552
198,1883.0,47995.0,2028.0,-79.457061,-82.02552
198,1883.0,47995.0,2028.0,-79.457061,-82.02552
199,1883.0,47995.0,2028.0,-79.457061,-82.02552
199,1883.0,47995.0,2028.0,-79.457061,-82.02552
200,1883.0,47995.0,2028.0,-79.457061,-82.02552
200,2073.0,48047.0,2419.0,-79.254035,-81.71318
201,2073.0,48047.0,2419.0,-79.254035,-81.71318
201,2073.0,48047.0,2419.0,-79.254035,-81.71318
202,2073.0,48047.0,2419.0,-79.254035,-81.71318
202,2073.0,48047.0,2419.0,-79.254035,-81.71318
203,2073.0,48047.0,2419.0,-79.254035,-81.71318
203,2073.0,48047.0,2419.0,-79.254035,-81.71318
204,2073.0,48047.0,2419.0,-79.254035,-81.71318
204,2073.0,48047.0,2419.0,-79.254035,-81.71318
205,1893.0,48088.0,1949.0,-78.836547,-81.092506
205,1893.0,48088.0,1949.0,-78.836547,-81.092506
206,1893.0,48088.0,1949.0,-78.836547,-81.092506
206,1893.0,48088.0,1949.0,-78.836547,-81.092506
207,1893.0,48088.0,1949.0,-78.836547,-81.092506
207,1893.0,48088.0,1949.0,-78.836547,-81.092506
208,1893.0,48088.0,1949.0,-78.836547,-81.092506
208,1893.0,48088.0,1949.0,-78.836547,-81.092506
209,1893.0,48088.0,1949.0,-78.836547,-81.092506
209,1840.0,48137.0,1860.0,-79.231033,-81.280921
210,1840.0,48137.0,1860.0,-79.231033,-81.280921
210,1840.0,48137.0,1860.0,-79.231033,-81.280921
211,1840.0,48137.0,1860.0,-79.231033,-81.280921
211,1840.0,48137.0,1860.0,-79.231033,-81.280921
212,1840.0,48137.0,1860.0,-79.231033,-81.280921
212,1840.0,48137.0,1860.0,-79.231033,-81.280921
213,1840.0,48137.0,1860.0,-79.231033,-81.280921
213,1840.0,48137.0,1860.0,-79.231033,-81.280921
214,1840.0,48137.0,1860.0,-79.231033,-81.280921
214,1876.0,47663.0,1950.0,-79.354362,-81.417511
215,1876.0,47663.0,1950.0,-79.354362,-81.417511
215,1876.0,47663.0,1950.0,-79.354362,-81.417511
216,1876.0,47663.0,1950.0,-79.354362,-81.417511
216,1876.0,47663.0,1950.0,-79.354362,-81.417511
217,1876.0,47663.0,1950.0,-79.354362,-81.417511
217,1876.0,47663.0,1950.0,-79.354362,-81.417511
218,1876.0,47663.0,1950.0,-79.354362,-81.417511
218,1876.0,47663.0,1950.0,-79.354362,-81.417511
219,2011.0,47733.0,2344.0,-79.27021,-81.731201
219,2011.0,47733.0,2344.0,-79.27021,-81.731201
220,2011.0,47733.0,2344.0,-79.27021,-81.731201
220,2011.0,47733.0,2344.0,-79.27021,-81.731201
221,2011.0,47733.0,2344.0,-79.27021,-81.731201
221,2011.0,47733.0,2344.0,-79.27021,-81.731201
222,2011.0,47733.0,2344.0,-79.27021,-81.731201
222,2011.0,47733.0,2344.0,-79.27021,-81.731201
223,2011.0,47733.0,2344.0,-79.27021,-81.731201
223,1794.0,47784.0,1992.0,-78.968414,-81.804557
224,1794.0,47784.0,1992.0,-78.968414,-81.804557
224,1794.0,47784.0,1992.0,-78.968414,-81.804557
225,1794.0,47784.0,1992.0,-78.968414,-81.804557
225,1794.0,47784.0,1992.0,-78.968414,-81.804557
226,1794.0,47784.0,1992.0,-78.968414,-81.804557
226,1794.0,47784.0,1992.0,-78.968414,-81.804557
227,1794.0,47784.0,1992.0,-78.968414,-81.804557
227,1794.0,47784.0,1992.0,-78.968414,-81.804557
228,1794.0,47784.0,1992.0,-78.968414,-81.804557
228,2255.0,47860.0,2142.0,-79.464317,-82.188919
229,2255.0,47860.0,2142.0,-79.464317,-82.188919
229,2255.0,47860.0,2142.0,-79.464317,-82.188919
230,2255.0,47860.0,2142.0,-79.464317,-82.188919
230,2255.0,47860.0,2142.0,-79.464317,-82.188919
231,2255.0,47860.0,2142.0,-79.464317,-82.188919
231,2255.0,47860.0,2142.0,-79.464317,-82.188919
232,2255.0,47860.0,2142.0,-79.464317,-82.188919
232,2255.0,47860.0,2142.0,-79.464317,-82.188919
233,2196.0,47929.0,1665.0,-78.471076,-81.773605
233,2196.0,47929.0,1665.0,-78.471076,-81.773605
234,2196.0,47929.0,1665.0,-78.471076,-81.773605
234,2196.0,47929.0,1665.0,-78.471076,-81.773605
235,2196.0,47929.0,1665.0,-78.471076,-81.773605
235,2196.0,47929.0,1665.0,-78.471076,-81.773605
236,2196.0,47929.0,1665.0,-78.471076,-81.773605
236,2196.0,47929.0,1665.0,-78.471076,-81.773605
237,2196.0,47929.0,1665.0,-78.471076,-81.773605
237,2196.0,47929.0,1665.0,-78.471076,-81.773605
238,2031.0,48023.0,2056.0,-78.586212,-82.28952
238,2031.0,48023.0,2056.0,-78.586212,-82.28952
239,2031.0,48023.0,2056.0,-78.586212,-82.28952
239,2031.0,48023.0,2056.0,-78.586212,-82.28952
