acquisition,RX_level,RX_difference,F2_std_noise,std_noise
127,-78.442283,2.549461,7.6840002,60.0
128,-78.442283,2.549461,7.6840002,60.0
128,-78.566482,2.501495,7.67600008,56.0
128,-78.566482,2.501495,7.67600008,56.0
128,-78.566482,2.501495,7.67600008,56.0
129,-78.566482,2.501495,7.67600008,56.0
129,-78.521438,3.276505,7.38,48.0
129,-78.521438,3.276505,7.38,48.0
129,-78.521438,3.276505,7.38,48.0
130,-78.521438,3.276505,7.38,48.0
130,-78.521438,3.276505,7.38,48.0
130,-78.531188,2.826942,7.481999839999999,56.0
130,-78.531188,2.826942,7.481999839999999,56.0
131,-78.531188,2.826942,7.481999839999999,56.0
131,-78.531188,2.826942,7.481999839999999,56.0
131,-78.472999,2.839897,7.3720002,60.0
131,-78.472999,2.839897,7.3720002,60.0
132,-78.472999,2.839897,7.3720002,60.0
132,-78.472999,2.839897,7.3720002,60.0
132,-78.472999,2.839897,7.3720002,60.0
132,-78.457611,2.786369,7.5720002399999995,56.0
133,-78.457611,2.786369,7.5720002399999995,56.0
133,-78.457611,2.786369,7.5720002399999995,56.0
133,-78.457611,2.786369,7.5720002399999995,56.0
133,-78.586212,2.74144,7.4350001599999995,56.0
134,-78.586212,2.74144,7.4350001599999995,56.0
134,-78.586212,2.74144,7.4350001599999995,56.0
134,-78.586212,2.74144,7.4350001599999995,56.0
134,-78.586212,2.74144,7.4350001599999995,56.0
135,-78.584236,3.045555,7.527000599999999,60.0
135,-78.584236,3.045555,7.527000599999999,60.0
135,-78.584236,3.045555,7.527000599999999,60.0
135,-78.584236,3.045555,7.527000599999999,60.0
136,-78.574363,2.825302,7.7170002,60.0
136,-78.574363,2.825302,7.7170002,60.0
136,-78.574363,2.825302,7.7170002,60.0
136,-78.574363,2.825302,7.7170002,60.0
137,-78.574363,2.825302,7.7170002,60.0
137,-78.31781,2.660202,7.788,60.0
137,-78.31781,2.660202,7.788,60.0
137,-78.31781,2.660202,7.788,60.0
138,-78.31781,2.660202,7.788,60.0
138,-78.637939,2.792435,7.320000240000001,56.0
138,-78.637939,2.792435,7.320000240000001,56.0
138,-78.637939,2.792435,7.320000240000001,56.0
139,-78.637939,2.792435,7.320000240000001,56.0
139,-78.637939,2.792435,7.320000240000001,56.0
139,-78.421287,2.67672,7.6450001599999995,56.0
139,-78.421287,2.67672,7.6450001599999995,56.0
140,-78.421287,2.67672,7.6450001599999995,56.0
140,-78.421287,2.67672,7.6450001599999995,56.0
140,-78.476852,3.29966,7.507000479999999,56.0
140,-78.476852,3.29966,7.507000479999999,56.0
141,-78.476852,3.29966,7.507000479999999,56.0
141,-78.476852,3.29966,7.507000479999999,56.0
141,-78.476852,3.29966,7.507000479999999,56.0
141,-78.44802,3.480003,7.392,56.0
142,-78.44802,3.480003,7.392,56.0
142,-78.44802,3.480003,7.392,56.0
142,-78.44802,3.480003,7.392,56.0
142,-78.60604,2.605003,7.70800072,56.0
143,-78.60604,2.605003,7.70800072,56.0
143,-78.60604,2.605003,7.70800072,56.0
143,-78.60604,2.605003,7.70800072,56.0
143,-78.60604,2.605003,7.70800072,56.0
144,-78.278945,2.654137,7.77,56.0
144,-78.278945,2.654137,7.77,56.0
144,-78.278945,2.654137,7.77,56.0
144,-78.278945,2.654137,7.77,56.0
145,-78.353279,2.797424,7.4830002,52.0
145,-78.353279,2.797424,7.4830002,52.0
145,-78.353279,2.797424,7.4830002,52.0
145,-78.353279,2.797424,7.4830002,52.0
146,-78.353279,2.797424,7.4830002,52.0
146,-78.776214,2.860878,7.3010003999999995,60.0
146,-78.776214,2.860878,7.3010003999999995,60.0
146,-78.776214,2.860878,7.3010003999999995,60.0
147,-78.776214,2.860878,7.3010003999999995,60.0
147,-78.702461,2.849998,7.217999880000001,52.0
147,-78.702461,2.849998,7.217999880000001,52.0
147,-78.702461,2.849998,7.217999880000001,52.0
148,-78.702461,2.849998,7.217999880000001,52.0
148,-78.702461,2.849998,7.217999880000001,52.0
