acquisition,RX_level,RX_difference,F2_std_noise,std_noise
20,-78.594131,2.885422,17.0,44.0
20,-78.594131,2.885422,17.0,44.0
20,-78.594131,2.885422,17.0,44.0
21,-78.594131,2.885422,17.0,44.0
21,-78.509765,2.738884,15.854167,48.0
21,-78.509765,2.738884,15.854167,48.0
21,-78.509765,2.738884,15.854167,48.0
22,-78.509765,2.738884,15.854167,48.0
22,-78.509765,2.738884,15.854167,48.0
22,-78.844932,3.354988,14.706251,48.0
22,-78.844932,3.354988,14.706251,48.0
23,-78.844932,3.354988,14.706251,48.0
23,-78.844932,3.354988,14.706251,48.0
23,-78.574363,3.215507,18.68,40.0
23,-78.574363,3.215507,18.68,40.0
24,-78.574363,3.215507,18.68,40.0
24,-78.574363,3.215507,18.68,40.0
24,-78.574363,3.215507,18.68,40.0
24,-78.684219,2.818718,12.046668,60.0
25,-78.684219,2.818718,12.046668,60.0
25,-78.684219,2.818718,12.046668,60.0
25,-78.684219,2.818718,12.046668,60.0
25,-78.919029,2.691772,12.475001,60.0
26,-78.919029,2.691772,12.475001,60.0
26,-78.919029,2.691772,12.475001,60.0
26,-78.919029,2.691772,12.475001,60.0
26,-78.919029,2.691772,12.475001,60.0
27,-78.730995,2.740006,12.935715,56.0
27,-78.730995,2.740006,12.935715,56.0
27,-78.730995,2.740006,12.935715,56.0
27,-78.730995,2.740006,12.935715,56.0
28,-78.459533,2.948837,13.635715,56.0
28,-78.459533,2.948837,13.635715,56.0
28,-78.459533,2.948837,13.635715,56.0
28,-78.459533,2.948837,13.635715,56.0
29,-78.459533,2.948837,13.635715,56.0
29,-78.523384,2.809105,13.778572,56.0
29,-78.523384,2.809105,13.778572,56.0
29,-78.523384,2.809105,13.778572,56.0
30,-78.523384,2.809105,13.778572,56.0
30,-78.730995,2.694489,18.6625,40.0
30,-78.730995,2.694489,18.6625,40.0
30,-78.730995,2.694489,18.6625,40.0
31,-78.730995,2.694489,18.6625,40.0
31,-78.730995,2.694489,18.6625,40.0
31,-78.885002,2.508858,16.593181,44.0
31,-78.885002,2.508858,16.593181,44.0
32,-78.885002,2.508858,16.593181,44.0
32,-78.885002,2.508858,16.593181,44.0
32,-79.113342,2.334244,14.877084,48.0
32,-79.113342,2.334244,14.877084,48.0
33,-79.113342,2.334244,14.877084,48.0
33,-79.113342,2.334244,14.877084,48.0
33,-79.113342,2.334244,14.877084,48.0
33,-78.592155,2.440742,13.694644,56.0
34,-78.592155,2.440742,13.694644,56.0
34,-78.592155,2.440742,13.694644,56.0
34,-78.592155,2.440742,13.694644,56.0
34,-78.668067,2.444199,13.505357,56.0
35,-78.668067,2.444199,13.505357,56.0
35,-78.668067,2.444199,13.505357,56.0
35,-78.668067,2.444199,13.505357,56.0
35,-78.668067,2.444199,13.505357,56.0
36,-78.931861,2.395897,13.925001,52.0
36,-78.931861,2.395897,13.925001,52.0
36,-78.931861,2.395897,13.925001,52.0
36,-78.931861,2.395897,13.925001,52.0
37,-78.225837,3.127464,14.896154,52.0
37,-78.225837,3.127464,14.896154,52.0
37,-78.225837,3.127464,14.896154,52.0
37,-78.225837,3.127464,14.896154,52.0
38,-78.225837,3.127464,14.896154,52.0
38,-78.678154,2.732636,12.703333,60.0
38,-78.678154,2.732636,12.703333,60.0
38,-78.678154,2.732636,12.703333,60.0
39,-78.678154,2.732636,12.703333,60.0
39,-78.684219,3.33284,15.25,48.0
39,-78.684219,3.33284,15.25,48.0
39,-78.684219,3.33284,15.25,48.0
40,-78.684219,3.33284,15.25,48.0
40,-78.684219,3.33284,15.25,48.0
40,-78.706527,2.709381,14.157692,52.0
40,-78.706527,2.709381,14.157692,52.0
41,-78.706527,2.709381,14.157692,52.0
41,-78.706527,2.709381,14.157692,52.0
41,-78.596115,2.537003,14.90577,52.0
41,-78.596115,2.537003,14.90577,52.0
42,-78.596115,2.537003,14.90577,52.0
42,-78.596115,2.537003,14.90577,52.0
42,-78.596115,2.537003,14.90577,52.0
42,-78.351402,2.788719,16.070833,48.0
43,-78.351402,2.788719,16.070833,48.0
43,-78.351402,2.788719,16.070833,48.0
43,-78.351402,2.788719,16.070833,48.0
43,-78.570419,2.823219,12.638334,60.0
44,-78.570419,2.823219,12.638334,60.0
44,-78.570419,2.823219,12.638334,60.0
