acquisition,RX_level,RX_difference,F2_std_noise,std_noise
68,-77.891395,3.141724,7.537,100.0
68,-77.891395,3.141724,7.537,100.0
68,-77.765167,3.285431,7.307693,104.0
68,-77.765167,3.285431,7.307693,104.0
69,-77.765167,3.285431,7.307693,104.0
69,-77.765167,3.285431,7.307693,104.0
69,-77.765167,3.285431,7.307693,104.0
69,-77.84613,3.521927,7.275961,104.0
70,-77.84613,3.521927,7.275961,104.0
70,-77.84613,3.521927,7.275961,104.0
70,-77.84613,3.521927,7.275961,104.0
70,-77.991981,3.309769,7.990217,92.0
71,-77.991981,3.309769,7.990217,92.0
71,-77.991981,3.309769,7.990217,92.0
71,-77.991981,3.309769,7.990217,92.0
71,-77.991981,3.309769,7.990217,92.0
72,-77.798027,3.761955,7.362,100.0
72,-77.798027,3.761955,7.362,100.0
72,-77.798027,3.761955,7.362,100.0
72,-77.798027,3.761955,7.362,100.0
73,-77.898139,3.88533,7.695833,96.0
73,-77.898139,3.88533,7.695833,96.0
73,-77.898139,3.88533,7.695833,96.0
73,-77.898139,3.88533,7.695833,96.0
74,-77.898139,3.88533,7.695833,96.0
74,-77.758621,4.117531,6.784259,108.0
74,-77.758621,4.117531,6.784259,108.0
74,-77.758621,4.117531,6.784259,108.0
75,-77.758621,4.117531,6.784259,108.0
75,-77.672843,4.377098,6.49375,112.0
75,-77.672843,4.377098,6.49375,112.0
75,-77.672843,4.377098,6.49375,112.0
76,-77.672843,4.377098,6.49375,112.0
76,-77.672843,4.377098,6.49375,112.0
76,-77.859489,3.100601,7.616,100.0
76,-77.859489,3.100601,7.616,100.0
77,-77.859489,3.100601,7.616,100.0
77,-77.859489,3.100601,7.616,100.0
77,-77.832809,3.520134,7.877174,92.0
77,-77.832809,3.520134,7.877174,92.0
78,-77.832809,3.520134,7.877174,92.0
78,-77.832809,3.520134,7.877174,92.0
78,-77.832809,3.520134,7.877174,92.0
78,-77.719574,3.179497,7.037037,108.0
79,-77.719574,3.179497,7.037037,108.0
79,-77.719574,3.179497,7.037037,108.0
79,-77.719574,3.179497,7.037037,108.0
79,-77.726051,3.385536,6.704464,112.0
80,-77.726051,3.385536,6.704464,112.0
80,-77.726051,3.385536,6.704464,112.0
80,-77.726051,3.385536,6.704464,112.0
80,-77.726051,3.385536,6.704464,112.0
81,-78.004074,3.040337,7.903125,96.0
81,-78.004074,3.040337,7.903125,96.0
81,-78.004074,3.040337,7.903125,96.0
81,-78.004074,3.040337,7.903125,96.0
82,-77.632965,4.174461,7.522,100.0
82,-77.632965,4.174461,7.522,100.0
82,-77.632965,4.174461,7.522,100.0
82,-77.632965,4.174461,7.522,100.0
83,-77.632965,4.174461,7.522,100.0
83,-77.431289,3.516182,7.069445,108.0
83,-77.431289,3.516182,7.069445,108.0
83,-77.431289,3.516182,7.069445,108.0
84,-77.431289,3.516182,7.069445,108.0
84,-78.045783,3.809875,6.964423,104.0
84,-78.045783,3.809875,6.964423,104.0
84,-78.045783,3.809875,6.964423,104.0
85,-78.045783,3.809875,6.964423,104.0
85,-78.045783,3.809875,6.964423,104.0
85,-77.812896,3.529007,7.273,100.0
85,-77.812896,3.529007,7.273,100.0
86,-77.812896,3.529007,7.273,100.0
86,-77.812896,3.529007,7.273,100.0
86,-77.812896,3.529007,7.273,100.0
86,-77.63932,3.660255,7.655208,96.0
87,-77.63932,3.660255,7.655208,96.0
87,-77.63932,3.660255,7.655208,96.0
87,-77.63932,3.660255,7.655208,96.0
87,-77.576171,3.560135,6.911111,108.0
88,-77.576171,3.560135,6.911111,108.0
88,-77.576171,3.560135,6.911111,108.0
88,-77.576171,3.560135,6.911111,108.0
88,-77.576171,3.560135,6.911111,108.0
89,-77.434326,3.542336,8.018751,96.0
89,-77.434326,3.542336,8.018751,96.0
89,-77.434326,3.542336,8.018751,96.0
89,-77.434326,3.542336,8.018751,96.0
90,-77.350196,3.410843,7.237037,108.0
90,-77.350196,3.410843,7.237037,108.0
90,-77.350196,3.410843,7.237037,108.0
90,-77.350196,3.410843,7.237037,108.0
91,-77.350196,3.410843,7.237037,108.0
91,-77.930328,3.669296,6.979808,104.0
91,-77.930328,3.669296,6.979808,104.0
91,-77.930328,3.669296,6.979808,104.0
92,-77.930328,3.669296,6.979808,104.0
92,-77.812896,3.17514,8.338044,92.0
92,-77.812896,3.17514,8.338044,92.0
92,-77.812896,3.17514,8.338044,92.0
93,-77.812896,3.17514,8.338044,92.0
93,-77.812896,3.17514,8.338044,92.0
93,-78.238594,3.070755,8.221591,88.0
93,-78.238594,3.070755,8.221591,88.0
94,-78.238594,3.070755,8.221591,88.0
94,-78.238594,3.070755,8.221591,88.0
94,-77.851135,3.339241,8.428409,88.0
94,-77.851135,3.339241,8.428409,88.0
95,-77.851135,3.339241,8.428409,88.0
95,-77.851135,3.339241,8.428409,88.0
95,-77.851135,3.339241,8.428409,88.0
95,-77.993705,3.201706,8.198913,92.0
96,-77.993705,3.201706,8.198913,92.0
96,-77.993705,3.201706,8.198913,92.0
96,-77.993705,3.201706,8.198913,92.0
96,-77.656852,3.163681,7.202778,108.0
97,-77.656852,3.163681,7.202778,108.0
97,-77.656852,3.163681,7.202778,108.0
97,-77.656852,3.163681,7.202778,108.0
97,-77.656852,3.163681,7.202778,108.0
98,-78.10202,3.571793,7.902083,96.0
98,-78.10202,3.571793,7.902083,96.0
98,-78.10202,3.571793,7.902083,96.0
98,-78.10202,3.571793,7.902083,96.0
99,-78.342048,2.999115,8.583334,84.0
99,-78.342048,2.999115,8.583334,84.0
99,-78.342048,2.999115,8.583334,84.0
99,-78.342048,2.999115,8.583334,84.0
100,-78.342048,2.999115,8.583334,84.0
100,-78.171569,4.12001,5.92,120.0
100,-78.171569,4.12001,5.92,120.0
100,-78.171569,4.12001,5.92,120.0
101,-78.171569,4.12001,5.92,120.0
101,-77.546493,3.458099,6.267742,124.0
101,-77.546493,3.458099,6.267742,124.0
101,-77.546493,3.458099,6.267742,124.0
102,-77.546493,3.458099,6.267742,124.0
102,-77.546493,3.458099,6.267742,124.0
